2026-07-15 06:12:59,666 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_VOLUME {"admin":"testuser","owner":"testuser","volume":"test-txn-vol","creationTime":"1784095976824","modificationTime":"1784095976824","quotaInBytes":"-1","quotaInNamespace":"-1","usedNamespace":"0","objectID":"-9223372036854775552","updateID":"1","Transaction":"1"} | ret=SUCCESS |  
2026-07-15 06:15:06,913 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/11","dataSize":"0","replicationType":"NONE","Transaction":"27"} | ret=SUCCESS |  
2026-07-15 06:15:06,920 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/9","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"28"} | ret=SUCCESS |  
2026-07-15 06:15:06,932 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/12","dataSize":"0","replicationType":"NONE","Transaction":"29"} | ret=SUCCESS |  
2026-07-15 06:15:06,936 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/13","dataSize":"0","replicationType":"NONE","Transaction":"30"} | ret=SUCCESS |  
2026-07-15 06:15:06,961 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/11","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"31"} | ret=SUCCESS |  
2026-07-15 06:15:06,969 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/14","dataSize":"0","replicationType":"NONE","Transaction":"32"} | ret=SUCCESS |  
2026-07-15 06:15:06,997 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/13","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"33"} | ret=SUCCESS |  
2026-07-15 06:15:07,006 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/12","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"34"} | ret=SUCCESS |  
2026-07-15 06:15:07,016 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/14","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"35"} | ret=SUCCESS |  
2026-07-15 06:15:07,027 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/15","dataSize":"0","replicationType":"NONE","Transaction":"36"} | ret=SUCCESS |  
2026-07-15 06:15:07,031 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/16","dataSize":"0","replicationType":"NONE","Transaction":"37"} | ret=SUCCESS |  
2026-07-15 06:15:07,043 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/17","dataSize":"0","replicationType":"NONE","Transaction":"38"} | ret=SUCCESS |  
2026-07-15 06:15:07,064 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/18","dataSize":"0","replicationType":"NONE","Transaction":"39"} | ret=SUCCESS |  
2026-07-15 06:15:07,069 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/15","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"40"} | ret=SUCCESS |  
2026-07-15 06:15:07,087 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/16","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"41"} | ret=SUCCESS |  
2026-07-15 06:15:07,101 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/17","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"42"} | ret=SUCCESS |  
2026-07-15 06:15:07,150 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/20","dataSize":"0","replicationType":"NONE","Transaction":"43"} | ret=SUCCESS |  
2026-07-15 06:15:07,155 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/18","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"44"} | ret=SUCCESS |  
2026-07-15 06:15:07,158 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/21","dataSize":"0","replicationType":"NONE","Transaction":"45"} | ret=SUCCESS |  
2026-07-15 06:15:07,162 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/19","dataSize":"0","replicationType":"NONE","Transaction":"46"} | ret=SUCCESS |  
2026-07-15 06:15:07,200 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/20","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"47"} | ret=SUCCESS |  
2026-07-15 06:15:07,210 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/22","dataSize":"0","replicationType":"NONE","Transaction":"48"} | ret=SUCCESS |  
2026-07-15 06:15:07,214 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/21","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"49"} | ret=SUCCESS |  
2026-07-15 06:15:07,247 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/19","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"50"} | ret=SUCCESS |  
2026-07-15 06:15:07,254 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/23","dataSize":"0","replicationType":"NONE","Transaction":"51"} | ret=SUCCESS |  
2026-07-15 06:15:07,258 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/22","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"52"} | ret=SUCCESS |  
2026-07-15 06:15:07,269 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/24","dataSize":"0","replicationType":"NONE","Transaction":"53"} | ret=SUCCESS |  
2026-07-15 06:15:07,273 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/23","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"54"} | ret=SUCCESS |  
2026-07-15 06:15:07,303 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/25","dataSize":"0","replicationType":"NONE","Transaction":"55"} | ret=SUCCESS |  
2026-07-15 06:15:07,311 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/26","dataSize":"0","replicationType":"NONE","Transaction":"56"} | ret=SUCCESS |  
2026-07-15 06:15:07,322 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/27","dataSize":"0","replicationType":"NONE","Transaction":"57"} | ret=SUCCESS |  
2026-07-15 06:15:07,327 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/24","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"58"} | ret=SUCCESS |  
2026-07-15 06:15:07,358 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/25","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"59"} | ret=SUCCESS |  
2026-07-15 06:15:07,408 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/27","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"60"} | ret=SUCCESS |  
2026-07-15 06:15:07,412 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/26","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"61"} | ret=SUCCESS |  
2026-07-15 06:15:07,415 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/28","dataSize":"0","replicationType":"NONE","Transaction":"62"} | ret=SUCCESS |  
2026-07-15 06:15:07,418 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/29","dataSize":"0","replicationType":"NONE","Transaction":"63"} | ret=SUCCESS |  
2026-07-15 06:15:07,445 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/30","dataSize":"0","replicationType":"NONE","Transaction":"64"} | ret=SUCCESS |  
2026-07-15 06:15:07,450 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/28","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"65"} | ret=SUCCESS |  
2026-07-15 06:15:07,453 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/31","dataSize":"0","replicationType":"NONE","Transaction":"66"} | ret=SUCCESS |  
2026-07-15 06:15:07,554 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/29","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"67"} | ret=SUCCESS |  
2026-07-15 06:15:07,573 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/30","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"68"} | ret=SUCCESS |  
2026-07-15 06:15:07,586 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/31","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"69"} | ret=SUCCESS |  
2026-07-15 06:15:07,592 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/33","dataSize":"0","replicationType":"NONE","Transaction":"70"} | ret=SUCCESS |  
2026-07-15 06:15:07,594 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/32","dataSize":"0","replicationType":"NONE","Transaction":"71"} | ret=SUCCESS |  
2026-07-15 06:15:07,639 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/35","dataSize":"0","replicationType":"NONE","Transaction":"72"} | ret=SUCCESS |  
2026-07-15 06:15:07,645 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/34","dataSize":"0","replicationType":"NONE","Transaction":"73"} | ret=SUCCESS |  
2026-07-15 06:15:07,647 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/33","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"74"} | ret=SUCCESS |  
2026-07-15 06:15:07,650 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/32","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"75"} | ret=SUCCESS |  
2026-07-15 06:15:07,695 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/34","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"76"} | ret=SUCCESS |  
2026-07-15 06:15:07,702 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/36","dataSize":"0","replicationType":"NONE","Transaction":"77"} | ret=SUCCESS |  
2026-07-15 06:15:07,706 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/35","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"78"} | ret=SUCCESS |  
2026-07-15 06:15:07,711 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/37","dataSize":"0","replicationType":"NONE","Transaction":"79"} | ret=SUCCESS |  
2026-07-15 06:15:07,728 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/38","dataSize":"0","replicationType":"NONE","Transaction":"80"} | ret=SUCCESS |  
2026-07-15 06:15:07,755 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/36","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"81"} | ret=SUCCESS |  
2026-07-15 06:15:07,765 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/39","dataSize":"0","replicationType":"NONE","Transaction":"82"} | ret=SUCCESS |  
2026-07-15 06:15:07,773 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/37","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"83"} | ret=SUCCESS |  
2026-07-15 06:15:07,780 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/38","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"84"} | ret=SUCCESS |  
2026-07-15 06:15:07,787 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/40","dataSize":"0","replicationType":"NONE","Transaction":"85"} | ret=SUCCESS |  
2026-07-15 06:15:07,813 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/39","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"86"} | ret=SUCCESS |  
2026-07-15 06:15:07,816 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/41","dataSize":"0","replicationType":"NONE","Transaction":"87"} | ret=SUCCESS |  
2026-07-15 06:15:07,841 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/40","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"88"} | ret=SUCCESS |  
2026-07-15 06:15:07,845 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"vrwuqytdeh/42","dataSize":"0","replicationType":"NONE","Transaction":"89"} | ret=SUCCESS |  
