2023-10-11 09:04:38,736 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:04:39,163 | INFO  | OMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:04:49,102 | INFO  | OMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:05:40,416 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:06:40,495 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:07:40,589 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:08:01,349 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:08:02,748 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=decom-volume, creationTime=1697015282527, modificationTime=1697015282527, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2023-10-11 09:08:08,032 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:08:09,092 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=READ_VOLUME {volume=decom-volume} | ret=SUCCESS |  
2023-10-11 09:08:09,285 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=CREATE_BUCKET {volume=decom-volume, bucket=decom-bucket, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1697015289202, bucketEncryptionKey=null, modificationTime=1697015289202, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-10-11 09:08:14,435 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-11 09:08:15,439 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=READ_VOLUME {volume=decom-volume} | ret=SUCCESS |  
2023-10-11 09:08:15,472 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=READ_BUCKET {volume=decom-volume, bucket=decom-bucket} | ret=SUCCESS |  
2023-10-11 09:08:15,672 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=READ_BUCKET {volume=decom-volume, bucket=decom-bucket} | ret=SUCCESS |  
2023-10-11 09:08:18,348 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=ALLOCATE_KEY {volume=decom-volume, bucket=decom-bucket, key=testfiledecomm, dataSize=31, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-10-11 09:08:23,585 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.118 | op=COMMIT_KEY {volume=decom-volume, bucket=decom-bucket, key=testfiledecomm, dataSize=31, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-10-11 09:08:40,672 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
