2023-12-12 10:38:18,876 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-12-12 10:51:01,926 OK[op=GET_METADATA, key=key1, user=om] 
2023-12-12 10:51:02,166 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-12-12 10:51:05,013 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-12-12 10:51:12,538 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10372ms] 
2023-12-12 10:51:15,091 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=14, interval=10078ms] 
2023-12-12 10:51:15,095 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=4ms] 
2023-12-12 10:51:25,536 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=20523ms] 
2023-12-12 10:51:41,258 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-12-12 10:51:51,260 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=10002ms] 
2023-12-12 10:51:51,260 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-12-12 10:52:01,536 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=20278ms] 
2023-12-12 10:52:12,536 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=31278ms] 
2023-12-12 10:52:23,536 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=42278ms] 
2023-12-12 10:52:33,982 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=10, interval=52724ms] 
2023-12-12 10:52:33,982 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-12-12 10:52:44,536 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=63278ms] 
2023-12-12 10:52:54,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=73414ms] 
2023-12-12 10:52:54,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-12-12 10:53:05,536 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=84278ms] 
2023-12-12 10:53:17,103 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-12-12 10:53:27,117 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=12, interval=10014ms] 
2023-12-12 10:53:27,117 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-12-12 10:53:37,536 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=20433ms] 
2023-12-12 10:53:47,947 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=30843ms] 
2023-12-12 10:53:47,947 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-12-12 10:53:58,536 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=41433ms] 
