2023-07-16 05:02:02,845 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-16 05:02:02,850 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-16 05:02:02,850 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-16 05:02:02,850 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-16 05:02:02,886 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-16 05:02:02,907 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-16 05:02:03,085 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.11 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-07-16 05:02:03,690 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-07-16 05:02:03,857 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.6 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-07-16 05:02:03,978 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.4 | op=REGISTER {datanodeDetails=99ae7825-7730-4aa4-9d8a-2fe3b1c925a1{ip: 172.23.0.4, host: 18990627588b, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-07-16 05:02:04,171 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.6 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-07-16 05:02:05,315 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-07-16 05:02:05,376 | INFO  | SCMAudit | user=hadoop | ip=172.23.0.9 | op=REGISTER {datanodeDetails=795320bb-f526-452d-9845-732289f5fb28{ip: 172.23.0.9, host: 707448f11eb8, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
