2026-04-04 15:16:02,233 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION {} | ret=SUCCESS |  
2026-04-04 15:16:02,233 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION {} | ret=SUCCESS |  
2026-04-04 15:16:02,233 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=GET_VERSION {} | ret=SUCCESS |  
2026-04-04 15:16:04,390 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {"datanodeDetails":"4cf0131b-34d0-4ee1-a2b2-17502198e9b9(43723b0e7be2/172.18.0.9)"} | ret=SUCCESS |  
2026-04-04 15:16:04,382 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=REGISTER {"datanodeDetails":"f16af015-2ccf-4459-826b-7628f77225ee(6e6e95e649db/172.18.0.4)"} | ret=SUCCESS |  
2026-04-04 15:16:04,708 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=REGISTER {"datanodeDetails":"97ab4c0b-234f-4125-b668-6a68e6aaeba8(5783443f42d2/172.18.0.8)"} | ret=SUCCESS |  
2026-04-04 15:16:06,119 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"4cf0131b-34d0-4ee1-a2b2-17502198e9b9","command":"[]"} | ret=SUCCESS |  
2026-04-04 15:16:06,175 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {"datanodeUUID":"f16af015-2ccf-4459-826b-7628f77225ee","command":"[]"} | ret=SUCCESS |  
2026-04-04 15:16:06,397 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"97ab4c0b-234f-4125-b668-6a68e6aaeba8","command":"[]"} | ret=SUCCESS |  
2026-04-04 15:16:06,789 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-04-04 15:16:08,000 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
