2022-06-15 12:46:34,989 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-15 12:46:35,687 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=qcjvlvol1, creationTime=1655297195502, modificationTime=1655297195502, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-06-15 12:46:39,946 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-15 12:46:40,394 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=READ_VOLUME {volume=qcjvlvol1} | ret=SUCCESS |  
2022-06-15 12:46:40,518 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=CREATE_BUCKET {volume=qcjvlvol1, bucket=qcjvldefault, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1655297200498, bucketEncryptionKey=null, modificationTime=1655297200498, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-06-15 12:46:44,532 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-15 12:46:44,999 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=READ_VOLUME {volume=qcjvlvol1} | ret=SUCCESS |  
2022-06-15 12:46:45,101 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=CREATE_BUCKET {volume=qcjvlvol1, bucket=qcjvlratis, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1655297205081, bucketEncryptionKey=null, modificationTime=1655297205081, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-06-15 12:46:49,167 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-15 12:46:49,541 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=READ_VOLUME {volume=qcjvlvol1} | ret=SUCCESS |  
2022-06-15 12:46:49,639 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=CREATE_BUCKET {volume=qcjvlvol1, bucket=qcjvlec, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1655297209628, bucketEncryptionKey=null, modificationTime=1655297209628, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-06-15 12:46:53,843 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-15 12:46:54,241 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=READ_VOLUME {volume=qcjvlvol1} | ret=SUCCESS |  
2022-06-15 12:46:54,265 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=READ_BUCKET {volume=qcjvlvol1, bucket=qcjvldefault} | ret=SUCCESS |  
2022-06-15 12:46:54,377 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=READ_BUCKET {volume=qcjvlvol1, bucket=qcjvldefault} | ret=SUCCESS |  
2022-06-15 12:46:54,718 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=ALLOCATE_KEY {volume=qcjvlvol1, bucket=qcjvldefault, key=qcjvl3mb, dataSize=3145728, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-06-15 12:46:59,252 | INFO  | OMAudit | user=hadoop | ip=172.23.0.2 | op=COMMIT_KEY {volume=qcjvlvol1, bucket=qcjvldefault, key=qcjvl3mb, dataSize=3145728, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
