2024-01-31 15:27:24,919 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-31 15:27:25,045 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-31 15:27:25,545 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-31 15:27:26,185 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=a93a4691-6cdd-4e77-ac1e-aaaabfd77c27(154a04de5b4d/172.25.0.103)} | ret=SUCCESS |  
2024-01-31 15:27:26,717 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=7310e568-fe9e-4d5b-9342-8eeb928ac815(500671124edb/172.25.0.102)} | ret=SUCCESS |  
2024-01-31 15:27:27,239 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=ab6846d0-90cd-489c-9611-0e943fc98428(b7ac4b63369c/172.25.0.104)} | ret=SUCCESS |  
2024-01-31 15:27:27,981 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=a93a4691-6cdd-4e77-ac1e-aaaabfd77c27, command=[]} | ret=SUCCESS |  
2024-01-31 15:27:28,653 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7310e568-fe9e-4d5b-9342-8eeb928ac815, command=[]} | ret=SUCCESS |  
2024-01-31 15:27:29,168 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ab6846d0-90cd-489c-9611-0e943fc98428, command=[]} | ret=SUCCESS |  
2024-01-31 15:27:29,525 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=a93a4691-6cdd-4e77-ac1e-aaaabfd77c27, command=[]} | ret=SUCCESS |  
2024-01-31 15:27:29,918 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=a93a4691-6cdd-4e77-ac1e-aaaabfd77c27, command=[]} | ret=SUCCESS |  
2024-01-31 15:27:30,417 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7310e568-fe9e-4d5b-9342-8eeb928ac815, command=[]} | ret=SUCCESS |  
2024-01-31 15:27:30,768 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7310e568-fe9e-4d5b-9342-8eeb928ac815, command=[]} | ret=SUCCESS |  
2024-01-31 15:27:30,911 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ab6846d0-90cd-489c-9611-0e943fc98428, command=[]} | ret=SUCCESS |  
2024-01-31 15:27:31,245 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ab6846d0-90cd-489c-9611-0e943fc98428, command=[]} | ret=SUCCESS |  
