2023-03-09 20:13:10,719 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.22.0.10 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-03-09 20:13:12,646 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.22.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-03-09 20:13:38,809 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2023-03-09 20:13:38,832 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-03-09 20:13:39,345 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-03-09 20:13:41,400 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.8 | op=REGISTER {datanodeDetails=b02843ba-e411-41cd-831c-7b330f5ba24c(d80c41abf231/172.22.0.8)} | ret=SUCCESS |  
2023-03-09 20:13:41,698 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.11 | op=REGISTER {datanodeDetails=70add0f1-fbb4-4103-a684-404ebcb4591e(f9cc5a54da57/172.22.0.11)} | ret=SUCCESS |  
2023-03-09 20:13:41,855 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.7 | op=REGISTER {datanodeDetails=182be6e6-f61f-4f8e-903f-63d33d9423de(83be40b35d05/172.22.0.7)} | ret=SUCCESS |  
2023-03-09 20:13:43,380 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.11 | op=SEND_HEARTBEAT {datanodeUUID=70add0f1-fbb4-4103-a684-404ebcb4591e, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "1d259f84-d443-4081-92cb-a4057d005b7a" uuid128 { mostSigBits: 2100260194083881089 leastSigBits: -7869015580420842630 } } type: RATIS factor: THREE datanode { uuid: "b02843ba-e411-41cd-831c-7b330f5ba24c" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b02843ba-e411-41cd-831c-7b330f5ba24c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5753274053996494387 leastSigBits: -8999182496161881524 } } datanode { uuid: "182be6e6-f61f-4f8e-903f-63d33d9423de" ipAddress: "172.22.0.7" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "182be6e6-f61f-4f8e-903f-63d33d9423de" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1741739560554942350 leastSigBits: -8052607849792789538 } } datanode { uuid: "70add0f1-fbb4-4103-a684-404ebcb4591e" ipAddress: "172.22.0.11" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "70add0f1-fbb4-4103-a684-404ebcb4591e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8119375440947462403 leastSigBits: -6447958059570144994 } } cmdId: 1678392821309 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "858cc6a1-e3ed-4b94-b895-7fd10012ef20" uuid128 { mostSigBits: -8823459171309630572 leastSigBits: -5146066463574790368 } } type: RATIS factor: THREE datanode { uuid: "70add0f1-fbb4-4103-a684-404ebcb4591e" ipAddress: "172.22.0.11" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "70add0f1-fbb4-4103-a684-404ebcb4591e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8119375440947462403 leastSigBits: -6447958059570144994 } } datanode { uuid: "182be6e6-f61f-4f8e-903f-63d33d9423de" ipAddress: "172.22.0.7" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "182be6e6-f61f-4f8e-903f-63d33d9423de" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1741739560554942350 leastSigBits: -8052607849792789538 } } datanode { uuid: "b02843ba-e411-41cd-831c-7b330f5ba24c" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b02843ba-e411-41cd-831c-7b330f5ba24c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5753274053996494387 leastSigBits: -8999182496161881524 } } cmdId: 1678392821311 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "52261cb8-23c7-44d8-b19d-b05dfe6edfb0" uuid128 { mostSigBits: 5919450337424917720 leastSigBits: -5648164439905607760 } } type: RATIS factor: ONE datanode { uuid: "70add0f1-fbb4-4103-a684-404ebcb4591e" ipAddress: "172.22.0.11" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "70add0f1-fbb4-4103-a684-404ebcb4591e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8119375440947462403 leastSigBits: -6447958059570144994 } } cmdId: 1678392821312 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
2023-03-09 20:13:43,380 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.8 | op=SEND_HEARTBEAT {datanodeUUID=b02843ba-e411-41cd-831c-7b330f5ba24c, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "9f20a656-99d6-4943-9235-3aee1a3b6f84" uuid128 { mostSigBits: -6980396531545913021 leastSigBits: -7911352376089677948 } } type: RATIS factor: ONE datanode { uuid: "b02843ba-e411-41cd-831c-7b330f5ba24c" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b02843ba-e411-41cd-831c-7b330f5ba24c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5753274053996494387 leastSigBits: -8999182496161881524 } } cmdId: 1678392821308 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "1d259f84-d443-4081-92cb-a4057d005b7a" uuid128 { mostSigBits: 2100260194083881089 leastSigBits: -7869015580420842630 } } type: RATIS factor: THREE datanode { uuid: "b02843ba-e411-41cd-831c-7b330f5ba24c" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b02843ba-e411-41cd-831c-7b330f5ba24c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5753274053996494387 leastSigBits: -8999182496161881524 } } datanode { uuid: "182be6e6-f61f-4f8e-903f-63d33d9423de" ipAddress: "172.22.0.7" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "182be6e6-f61f-4f8e-903f-63d33d9423de" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1741739560554942350 leastSigBits: -8052607849792789538 } } datanode { uuid: "70add0f1-fbb4-4103-a684-404ebcb4591e" ipAddress: "172.22.0.11" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "70add0f1-fbb4-4103-a684-404ebcb4591e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8119375440947462403 leastSigBits: -6447958059570144994 } } cmdId: 1678392821309 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "858cc6a1-e3ed-4b94-b895-7fd10012ef20" uuid128 { mostSigBits: -8823459171309630572 leastSigBits: -5146066463574790368 } } type: RATIS factor: THREE datanode { uuid: "70add0f1-fbb4-4103-a684-404ebcb4591e" ipAddress: "172.22.0.11" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "70add0f1-fbb4-4103-a684-404ebcb4591e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8119375440947462403 leastSigBits: -6447958059570144994 } } datanode { uuid: "182be6e6-f61f-4f8e-903f-63d33d9423de" ipAddress: "172.22.0.7" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "182be6e6-f61f-4f8e-903f-63d33d9423de" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1741739560554942350 leastSigBits: -8052607849792789538 } } datanode { uuid: "b02843ba-e411-41cd-831c-7b330f5ba24c" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b02843ba-e411-41cd-831c-7b330f5ba24c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5753274053996494387 leastSigBits: -8999182496161881524 } } cmdId: 1678392821311 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
2023-03-09 20:13:43,683 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.7 | op=SEND_HEARTBEAT {datanodeUUID=182be6e6-f61f-4f8e-903f-63d33d9423de, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "1d259f84-d443-4081-92cb-a4057d005b7a" uuid128 { mostSigBits: 2100260194083881089 leastSigBits: -7869015580420842630 } } type: RATIS factor: THREE datanode { uuid: "b02843ba-e411-41cd-831c-7b330f5ba24c" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b02843ba-e411-41cd-831c-7b330f5ba24c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5753274053996494387 leastSigBits: -8999182496161881524 } } datanode { uuid: "182be6e6-f61f-4f8e-903f-63d33d9423de" ipAddress: "172.22.0.7" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "182be6e6-f61f-4f8e-903f-63d33d9423de" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1741739560554942350 leastSigBits: -8052607849792789538 } } datanode { uuid: "70add0f1-fbb4-4103-a684-404ebcb4591e" ipAddress: "172.22.0.11" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "70add0f1-fbb4-4103-a684-404ebcb4591e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8119375440947462403 leastSigBits: -6447958059570144994 } } cmdId: 1678392821309 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "b68f865c-b93d-41b7-a531-b177166ed08e" uuid128 { mostSigBits: -5291863304334130761 leastSigBits: -6543253658557034354 } } type: RATIS factor: ONE datanode { uuid: "182be6e6-f61f-4f8e-903f-63d33d9423de" ipAddress: "172.22.0.7" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "182be6e6-f61f-4f8e-903f-63d33d9423de" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1741739560554942350 leastSigBits: -8052607849792789538 } } cmdId: 1678392821310 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "858cc6a1-e3ed-4b94-b895-7fd10012ef20" uuid128 { mostSigBits: -8823459171309630572 leastSigBits: -5146066463574790368 } } type: RATIS factor: THREE datanode { uuid: "70add0f1-fbb4-4103-a684-404ebcb4591e" ipAddress: "172.22.0.11" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "70add0f1-fbb4-4103-a684-404ebcb4591e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8119375440947462403 leastSigBits: -6447958059570144994 } } datanode { uuid: "182be6e6-f61f-4f8e-903f-63d33d9423de" ipAddress: "172.22.0.7" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "182be6e6-f61f-4f8e-903f-63d33d9423de" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1741739560554942350 leastSigBits: -8052607849792789538 } } datanode { uuid: "b02843ba-e411-41cd-831c-7b330f5ba24c" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b02843ba-e411-41cd-831c-7b330f5ba24c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5753274053996494387 leastSigBits: -8999182496161881524 } } cmdId: 1678392821311 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
