2022-07-24 17:18:30,140 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.7 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-07-24 17:18:30,167 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-24 17:18:30,168 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-24 17:18:30,170 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-24 17:18:31,047 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-07-24 17:18:32,120 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=REGISTER {datanodeDetails=9487c226-f6a0-4094-b46d-b60bb3a1ebb3{ip: 172.21.0.2, host: 1f12142b8753, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-24 17:18:32,675 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=REGISTER {datanodeDetails=7c396107-5de4-455e-9f7f-2887f777444c{ip: 172.21.0.5, host: 8207a75062f0, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-24 17:18:32,714 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.8 | op=REGISTER {datanodeDetails=cc97f90c-1260-4cdf-a7f0-9d5d4f8f2fa4{ip: 172.21.0.8, host: 1790925d5fc7, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-24 17:18:33,488 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.12 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-07-24 17:18:34,246 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.12 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-07-24 17:18:34,297 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=SEND_HEARTBEAT {datanodeUUID=9487c226-f6a0-4094-b46d-b60bb3a1ebb3, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "dc6fd9ee-3689-4b90-96a2-59b0983bdadf" uuid128 { mostSigBits: -2562590045810111600 leastSigBits: -7592407406790059297 } } type: RATIS factor: ONE datanode { uuid: "9487c226-f6a0-4094-b46d-b60bb3a1ebb3" ipAddress: "172.21.0.2" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "9487c226-f6a0-4094-b46d-b60bb3a1ebb3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -7744007561638035308 leastSigBits: -5445496213046432845 } } cmdId: 1658683112137 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "334e55d4-242a-4967-a0c0-4f0c994eddcf" uuid128 { mostSigBits: 3696986713745934695 leastSigBits: -6863398916582351409 } } type: RATIS factor: THREE datanode { uuid: "cc97f90c-1260-4cdf-a7f0-9d5d4f8f2fa4" ipAddress: "172.21.0.8" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "cc97f90c-1260-4cdf-a7f0-9d5d4f8f2fa4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3704218338245718817 leastSigBits: -6345398850872725596 } } datanode { uuid: "7c396107-5de4-455e-9f7f-2887f777444c" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "7c396107-5de4-455e-9f7f-2887f777444c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8951292418643477854 leastSigBits: -6953794735199271860 } } datanode { uuid: "9487c226-f6a0-4094-b46d-b60bb3a1ebb3" ipAddress: "172.21.0.2" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "9487c226-f6a0-4094-b46d-b60bb3a1ebb3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -7744007561638035308 leastSigBits: -5445496213046432845 } } cmdId: 1658683112140 priority: 0 priority: 0 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "be283835-e22a-481e-ae34-5b59553ebb52" uuid128 { mostSigBits: -4744480403355973602 leastSigBits: -5893985573080745134 } } type: RATIS factor: THREE datanode { uuid: "cc97f90c-1260-4cdf-a7f0-9d5d4f8f2fa4" ipAddress: "172.21.0.8" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "cc97f90c-1260-4cdf-a7f0-9d5d4f8f2fa4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3704218338245718817 leastSigBits: -6345398850872725596 } } datanode { uuid: "7c396107-5de4-455e-9f7f-2887f777444c" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "7c396107-5de4-455e-9f7f-2887f777444c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8951292418643477854 leastSigBits: -6953794735199271860 } } datanode { uuid: "9487c226-f6a0-4094-b46d-b60bb3a1ebb3" ipAddress: "172.21.0.2" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "9487c226-f6a0-4094-b46d-b60bb3a1ebb3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -7744007561638035308 leastSigBits: -5445496213046432845 } } cmdId: 1658683112141 priority: 1 priority: 0 priority: 0 } ]} | ret=SUCCESS |  
