2025-03-04 19:47:19,087 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 19:47:19,087 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 19:47:19,087 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 19:47:19,346 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2025-03-04 19:47:19,596 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2025-03-04 19:47:19,665 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=da8e264d-5f28-4e0a-b72b-dc58173b3915(be82601a92a8/10.9.0.12)} | ret=SUCCESS |  
2025-03-04 19:47:19,858 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=b85ff361-0cbb-4e79-a41c-397f71726533(a2e4fb9770aa/10.9.0.11)} | ret=SUCCESS |  
2025-03-04 19:47:20,236 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:47:20,384 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=155be3ab-92f4-4fb1-8212-6df837ae4ff8(8f729e68c6b4/10.9.0.13)} | ret=SUCCESS |  
2025-03-04 19:47:21,297 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:47:21,603 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=da8e264d-5f28-4e0a-b72b-dc58173b3915, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "5783bc18-7c7c-4bd9-aa60-8ce88f63035e" uuid128 { mostSigBits: 6306090716602584025 leastSigBits: -6169776559031647394 } } type: RATIS factor: ONE datanode { uuid: "da8e264d-5f28-4e0a-b72b-dc58173b3915" ipAddress: "10.9.0.12" hostName: "restart-dn2-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "da8e264d-5f28-4e0a-b72b-dc58173b3915" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -2698177012997534198 leastSigBits: -5247858669865191147 } level: 3 id { uuid { mostSigBits: -2698177012997534198 leastSigBits: -5247858669865191147 } } } cmdId: 1741117639678 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "7cc52ecf-0eae-436b-9a9a-414b01861754" uuid128 { mostSigBits: 8990643697954472811 leastSigBits: -7306455655051290796 } } type: RATIS factor: THREE datanode { uuid: "b85ff361-0cbb-4e79-a41c-397f71726533" ipAddress: "10.9.0.11" hostName: "restart-dn1-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b85ff361-0cbb-4e79-a41c-397f71726533" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -5161139049792319879 leastSigBits: -6621354132614519501 } level: 3 id { uuid { mostSigBits: -5161139049792319879 leastSigBits: -6621354132614519501 } } } datanode { uuid: "155be3ab-92f4-4fb1-8212-6df837ae4ff8" ipAddress: "10.9.0.13" hostName: "restart-dn3-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "155be3ab-92f4-4fb1-8212-6df837ae4ff8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: 1539074023721553841 leastSigBits: -9074069386344640520 } level: 3 id { uuid { mostSigBits: 1539074023721553841 leastSigBits: -9074069386344640520 } } } datanode { uuid: "da8e264d-5f28-4e0a-b72b-dc58173b3915" ipAddress: "10.9.0.12" hostName: "restart-dn2-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "da8e264d-5f28-4e0a-b72b-dc58173b3915" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -2698177012997534198 leastSigBits: -5247858669865191147 } level: 3 id { uuid { mostSigBits: -2698177012997534198 leastSigBits: -5247858669865191147 } } } cmdId: 1741117639681 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "612ca0e2-34eb-46ab-84da-a0c8399a818a" uuid128 { mostSigBits: 7002148414065165995 leastSigBits: -8873603333959810678 } } type: RATIS factor: THREE datanode { uuid: "b85ff361-0cbb-4e79-a41c-397f71726533" ipAddress: "10.9.0.11" hostName: "restart-dn1-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b85ff361-0cbb-4e79-a41c-397f71726533" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -5161139049792319879 leastSigBits: -6621354132614519501 } level: 3 id { uuid { mostSigBits: -5161139049792319879 leastSigBits: -6621354132614519501 } } } datanode { uuid: "155be3ab-92f4-4fb1-8212-6df837ae4ff8" ipAddress: "10.9.0.13" hostName: "restart-dn3-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "155be3ab-92f4-4fb1-8212-6df837ae4ff8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: 1539074023721553841 leastSigBits: -9074069386344640520 } level: 3 id { uuid { mostSigBits: 1539074023721553841 leastSigBits: -9074069386344640520 } } } datanode { uuid: "da8e264d-5f28-4e0a-b72b-dc58173b3915" ipAddress: "10.9.0.12" hostName: "restart-dn2-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "da8e264d-5f28-4e0a-b72b-dc58173b3915" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -2698177012997534198 leastSigBits: -5247858669865191147 } level: 3 id { uuid { mostSigBits: -2698177012997534198 leastSigBits: -5247858669865191147 } } } cmdId: 1741117639682 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
