2026-02-16 15:15:02,108 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-16 15:15:13,114 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-02-16 15:15:13,164 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-02-16 15:15:18,827 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-16 15:15:20,195 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=ADD_SCM {"cluster":"CID-7415f890-acc6-4f98-9d7e-c1402f3c9f95","scmId":"fcd8b801-d163-433a-a087-0ad987a18cdd","addr":"scm2.org:9894"} | ret=SUCCESS |  
2026-02-16 15:15:35,906 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=ADD_SCM {"cluster":"CID-7415f890-acc6-4f98-9d7e-c1402f3c9f95","scmId":"fa98a9fc-6332-4f4e-9dc7-ffcadb276062","addr":"scm3.org:9894"} | ret=SUCCESS |  
2026-02-16 15:15:53,662 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-16 15:15:54,076 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-16 15:15:54,194 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-16 15:15:54,337 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"9fa4ec84-1431-45c8-9b23-9539d1c8008a(af0c6b94c3fa/172.25.0.104)"} | ret=SUCCESS |  
2026-02-16 15:15:54,587 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"88ada2c4-f664-4c9f-91dd-dad2cffd8c4a(4eabd922f842/172.25.0.102)"} | ret=SUCCESS |  
2026-02-16 15:15:54,729 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"1695d931-7eff-4f52-8ade-9e197fd7ab16(0d20c814b94b/172.25.0.103)"} | ret=SUCCESS |  
