2023-07-18 13:02:27,807 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-18 13:30:45,867 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-18 13:30:46,591 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-18 13:30:56,665 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10074ms] 
2023-07-18 13:31:01,280 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 13:31:07,660 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=21069ms] 
2023-07-18 13:31:11,660 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10380ms] 
2023-07-18 13:31:22,660 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=21380ms] 
2023-07-18 13:31:43,627 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-18 13:31:53,660 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10034ms] 
2023-07-18 13:32:14,583 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 13:32:24,660 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10077ms] 
2023-07-18 13:35:01,342 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 13:35:11,660 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10318ms] 
2023-07-18 13:35:27,854 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 13:35:38,660 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10806ms] 
2023-07-18 13:35:53,333 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 13:36:03,660 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10327ms] 
2023-07-18 13:36:28,774 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
