2023-10-12 19:13:07,609 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-12 19:13:07,673 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-12 19:13:09,364 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=dc13167e-bd27-4e04-8019-d281a39f34d8(fc76513f1799/172.25.0.103)} | ret=SUCCESS |  
2023-10-12 19:13:10,900 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=99249025-8dc1-45de-aa1d-1390610b21af(ozonesecure-ha_datanode1_1.ozonesecure-ha_ozone_net/172.25.0.102)} | ret=SUCCESS |  
2023-10-12 19:13:10,946 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=dc13167e-bd27-4e04-8019-d281a39f34d8, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:11,624 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-12 19:13:12,777 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=99249025-8dc1-45de-aa1d-1390610b21af, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:15,028 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=ba56bfa8-120f-42be-bf46-7ac7739fce27(ozonesecure-ha_datanode3_1.ozonesecure-ha_ozone_net/172.25.0.104)} | ret=SUCCESS |  
2023-10-12 19:13:15,400 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=99249025-8dc1-45de-aa1d-1390610b21af, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:17,022 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ba56bfa8-120f-42be-bf46-7ac7739fce27, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:19,035 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ba56bfa8-120f-42be-bf46-7ac7739fce27, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:19,680 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ba56bfa8-120f-42be-bf46-7ac7739fce27, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:20,889 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=99249025-8dc1-45de-aa1d-1390610b21af, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:24,852 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ba56bfa8-120f-42be-bf46-7ac7739fce27, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:24,921 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=dc13167e-bd27-4e04-8019-d281a39f34d8, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:27,630 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=99249025-8dc1-45de-aa1d-1390610b21af, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:28,424 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ba56bfa8-120f-42be-bf46-7ac7739fce27, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:28,755 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=99249025-8dc1-45de-aa1d-1390610b21af, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:29,079 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=dc13167e-bd27-4e04-8019-d281a39f34d8, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:31,018 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=dc13167e-bd27-4e04-8019-d281a39f34d8, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:33,965 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ba56bfa8-120f-42be-bf46-7ac7739fce27, command=[]} | ret=SUCCESS |  
2023-10-12 19:13:41,937 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=dc13167e-bd27-4e04-8019-d281a39f34d8, command=[]} | ret=SUCCESS |  
