2026-07-13 16:42:31,012 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2026-07-13 16:55:11,420 OK[op=GET_METADATA, key=key1, user=om] 
2026-07-13 16:55:11,553 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2026-07-13 16:55:22,511 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10958ms] 
2026-07-13 16:57:43,917 OK[op=GET_METADATA, key=key1, user=om] 
2026-07-13 16:57:44,364 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2026-07-13 16:57:44,408 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 16:57:54,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=16, interval=10101ms] 
2026-07-13 16:57:54,510 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10146ms] 
2026-07-13 16:58:39,586 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 16:58:49,663 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=25, interval=10077ms] 
2026-07-13 16:58:49,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=8ms] 
2026-07-13 16:58:59,856 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=90, interval=20270ms] 
2026-07-13 16:58:59,856 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 16:59:10,268 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=12, interval=30682ms] 
2026-07-13 16:59:10,268 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 16:59:20,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=40923ms] 
2026-07-13 16:59:30,910 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=10, interval=51324ms] 
2026-07-13 16:59:30,910 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 16:59:41,362 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=9, interval=61776ms] 
2026-07-13 16:59:41,362 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 16:59:51,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=11, interval=71923ms] 
2026-07-13 17:00:02,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=82923ms] 
2026-07-13 17:00:14,222 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2026-07-13 17:00:24,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10288ms] 
2026-07-13 17:00:35,157 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=20936ms] 
2026-07-13 17:00:35,157 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 17:00:45,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=31288ms] 
2026-07-13 17:00:55,604 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=41383ms] 
2026-07-13 17:00:55,604 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 17:01:06,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=52288ms] 
2026-07-13 17:01:09,133 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=1ms] 
2026-07-13 17:01:16,513 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=586, interval=62291ms] 
2026-07-13 17:01:16,513 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 17:01:19,295 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10163ms] 
2026-07-13 17:01:19,296 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=1ms] 
2026-07-13 17:01:27,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=513, interval=73288ms] 
2026-07-13 17:01:29,797 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2026-07-13 17:01:37,519 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=700, interval=83298ms] 
2026-07-13 17:01:37,520 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2026-07-13 17:01:40,509 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=3, interval=10712ms] 
2026-07-13 17:01:47,538 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=654, interval=93317ms] 
2026-07-13 17:01:47,538 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 17:01:51,509 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=21712ms] 
2026-07-13 17:01:57,540 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=843, interval=103319ms] 
2026-07-13 17:01:57,540 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2026-07-13 17:02:02,509 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=32712ms] 
2026-07-13 17:02:08,509 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=18, interval=114288ms] 
2026-07-13 17:02:19,130 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=11, interval=124909ms] 
2026-07-13 17:02:19,131 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
