2024-12-18 10:46:00,700 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2024-12-18 11:02:14,113 OK[op=GET_METADATA, key=key1, user=om] 
2024-12-18 11:02:14,364 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2024-12-18 11:02:16,836 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2024-12-18 11:02:24,801 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10437ms] 
2024-12-18 11:02:27,799 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=16, interval=10962ms] 
2024-12-18 11:02:51,429 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2024-12-18 11:03:01,798 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=10369ms] 
2024-12-18 11:03:12,013 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=20584ms] 
2024-12-18 11:03:12,014 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2024-12-18 11:03:22,371 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=30942ms] 
2024-12-18 11:03:22,371 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2024-12-18 11:03:32,490 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=10, interval=41061ms] 
2024-12-18 11:03:32,490 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2024-12-18 11:03:42,799 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=51369ms] 
2024-12-18 11:03:53,619 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=9, interval=62190ms] 
2024-12-18 11:03:53,619 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2024-12-18 11:04:03,799 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=72369ms] 
2024-12-18 11:04:14,577 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=83148ms] 
2024-12-18 11:04:14,577 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2024-12-18 11:04:24,799 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=93369ms] 
2024-12-18 11:04:35,799 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=14, interval=104369ms] 
2024-12-18 11:04:45,944 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=114515ms] 
2024-12-18 11:04:45,944 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2024-12-18 11:04:56,799 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=125369ms] 
