2025-07-23 18:49:30,490 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:31,043 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:31,169 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:31,547 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:32,093 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:33,329 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=REGISTER {datanodeDetails=59e1eabb-40ea-465b-b43a-5a9e7f8d0134(19c8a4dffa97/172.25.0.105)} | ret=SUCCESS |  
2025-07-23 18:49:33,334 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=50112613-1196-48ba-8f7e-f8523e1b0f6b(1a03964e4f85/172.25.0.102)} | ret=SUCCESS |  
2025-07-23 18:49:33,340 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=91c43139-869c-44b7-85f8-782e62a60a96(223da0a51cac/172.25.0.104)} | ret=SUCCESS |  
2025-07-23 18:49:33,687 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=be74795d-2fba-49cc-a991-34c798f5a78b(ozonesecure-ha-datanode2-1.ozonesecure-ha_ozone_net/172.25.0.103)} | ret=SUCCESS |  
2025-07-23 18:49:33,858 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=REGISTER {datanodeDetails=ffeba4ba-4f12-4790-b44a-e494841424fe(5d5a7ebad8aa/172.25.0.106)} | ret=SUCCESS |  
2025-07-23 18:49:34,953 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:34,956 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:34,961 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:35,683 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:35,741 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:36,566 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:36,699 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:37,133 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:37,624 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:37,625 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:37,766 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:40,267 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:40,326 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:41,044 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:41,114 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:41,258 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:41,518 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:41,645 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:41,691 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:42,581 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:42,585 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:43,392 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:43,553 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:46,096 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:46,440 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:46,515 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:46,798 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:46,885 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:47,583 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:51,428 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:51,516 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:51,792 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:51,882 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:52,573 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:56,427 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:56,513 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:56,790 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:56,879 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:57,570 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:01,424 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:01,508 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:01,791 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:01,880 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:02,570 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:06,423 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:06,508 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:06,791 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:06,883 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:07,570 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:11,427 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:11,511 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:11,791 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:11,882 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:12,573 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:16,426 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:16,510 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:50:16,793 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
