2025-07-23 18:49:30,654 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:31,111 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:31,252 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:31,358 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:32,275 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-23 18:49:33,261 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=50112613-1196-48ba-8f7e-f8523e1b0f6b(1a03964e4f85/172.25.0.102)} | ret=SUCCESS |  
2025-07-23 18:49:33,261 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=91c43139-869c-44b7-85f8-782e62a60a96(223da0a51cac/172.25.0.104)} | ret=SUCCESS |  
2025-07-23 18:49:33,263 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=REGISTER {datanodeDetails=59e1eabb-40ea-465b-b43a-5a9e7f8d0134(19c8a4dffa97/172.25.0.105)} | ret=SUCCESS |  
2025-07-23 18:49:33,676 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=be74795d-2fba-49cc-a991-34c798f5a78b(ozonesecure-ha-datanode2-1.ozonesecure-ha_ozone_net/172.25.0.103)} | ret=SUCCESS |  
2025-07-23 18:49:33,872 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=REGISTER {datanodeDetails=ffeba4ba-4f12-4790-b44a-e494841424fe(5d5a7ebad8aa/172.25.0.106)} | ret=SUCCESS |  
2025-07-23 18:49:34,937 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:34,955 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=50112613-1196-48ba-8f7e-f8523e1b0f6b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:34,963 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=91c43139-869c-44b7-85f8-782e62a60a96, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:35,676 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=be74795d-2fba-49cc-a991-34c798f5a78b, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:35,738 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.106 | op=SEND_HEARTBEAT {datanodeUUID=ffeba4ba-4f12-4790-b44a-e494841424fe, command=[]} | ret=SUCCESS |  
2025-07-23 18:49:36,569 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.105 | op=SEND_HEARTBEAT {datanodeUUID=59e1eabb-40ea-465b-b43a-5a9e7f8d0134, command=[]} | ret=SUCCESS |  
