2023-08-31 13:40:37,928 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-08-31 13:40:39,640 | ERROR | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=FAILURE | VOLUME_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Volume vol1 is not found
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeOwner(OzoneManager.java:2484)
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeOwner(OzoneManager.java:2457) 
2023-08-31 13:40:39,825 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=vol1, creationTime=1693489239710, modificationTime=1693489239710, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2023-08-31 13:40:39,853 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:40:39,876 | ERROR | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found
	at org.apache.hadoop.ozone.om.OzoneManager.getBucketOwner(OzoneManager.java:2529)
	at org.apache.hadoop.ozone.om.OzoneManager.getBucketOwner(OzoneManager.java:2499) 
2023-08-31 13:40:40,003 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1693489239992, bucketEncryptionKey=null, modificationTime=1693489239992, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-08-31 13:40:40,012 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:40:40,018 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:40:40,066 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:40:40,362 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=H42RiwgB4Z/0, dataSize=10240, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-08-31 13:40:45,418 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=H42RiwgB4Z/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-08-31 13:40:49,365 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-08-31 13:40:54,228 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-08-31 13:40:55,608 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:40:55,668 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:40:55,985 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_KEY {volume=vol1, bucket=bucket1, key=H42RiwgB4Z/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-08-31 13:40:56,154 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:40:56,165 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:40:56,201 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_KEY {volume=vol1, bucket=bucket1, key=H42RiwgB4Z/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-08-31 13:40:58,265 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:40:58,270 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:40:58,285 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_KEY {volume=vol1, bucket=bucket1, key=H42RiwgB4Z/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-08-31 13:41:13,796 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-08-31 13:41:15,175 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:41:15,233 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:41:15,241 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:41:15,273 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:41:15,278 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:41:15,369 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:41:15,447 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=jnRGGS8scx/0, dataSize=10240, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-08-31 13:41:17,857 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=jnRGGS8scx/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-08-31 13:41:24,511 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-08-31 13:41:25,876 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:41:25,928 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:41:25,979 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_KEY {volume=vol1, bucket=bucket1, key=jnRGGS8scx/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-08-31 13:41:26,056 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:41:26,061 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:41:26,073 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_KEY {volume=vol1, bucket=bucket1, key=jnRGGS8scx/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-08-31 13:41:27,667 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-08-31 13:41:27,670 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-08-31 13:41:27,685 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=READ_KEY {volume=vol1, bucket=bucket1, key=jnRGGS8scx/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-08-31 13:41:34,723 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-08-31 13:41:36,306 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=rootca-volume, creationTime=1693489296300, modificationTime=1693489296300, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854771968, updateID=15} | ret=SUCCESS |  
2023-08-31 13:41:41,964 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
