2024-03-20 17:52:53,437 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.4 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-20 17:52:53,439 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-20 17:52:54,223 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-20 17:52:54,718 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-20 17:52:55,291 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=REGISTER {datanodeDetails=509453aa-ac0a-4573-9153-2eabeadba5d8{ip: 172.21.0.2, host: 1d8c421efd06, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-03-20 17:52:55,649 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-20 17:52:56,146 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=REGISTER {datanodeDetails=86eaa229-2020-4c44-b7ce-7066df0f1352{ip: 172.21.0.6, host: 417b41537983, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-03-20 17:52:56,569 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.8 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-03-20 17:52:56,631 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.7 | op=REGISTER {datanodeDetails=00473168-8ba7-4502-8d52-fa3a124d5a5c{ip: 172.21.0.7, host: 6f4a1d1e996e, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-03-20 17:52:56,715 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-20 17:52:56,793 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.8 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-03-20 17:52:56,930 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.4 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-20 17:52:57,185 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=SEND_HEARTBEAT {datanodeUUID=509453aa-ac0a-4573-9153-2eabeadba5d8, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c7a24ef9-7452-4f58-8d76-a5dfcc43792e" uuid128 { mostSigBits: -4061597080629391528 leastSigBits: -8253226886486591186 } } type: RATIS factor: ONE datanode { uuid: "509453aa-ac0a-4573-9153-2eabeadba5d8" ipAddress: "172.21.0.2" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "509453aa-ac0a-4573-9153-2eabeadba5d8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5806357812083311987 leastSigBits: -7974979199228467752 } } cmdId: 1710957175310 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "9ef9c591-1456-4ad1-9876-2730e9fa8b99" uuid128 { mostSigBits: -6991339719613855023 leastSigBits: -7460732641655223399 } } type: RATIS factor: THREE datanode { uuid: "00473168-8ba7-4502-8d52-fa3a124d5a5c" ipAddress: "172.21.0.7" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "00473168-8ba7-4502-8d52-fa3a124d5a5c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 20039048435811586 leastSigBits: -8263267238949332388 } } datanode { uuid: "86eaa229-2020-4c44-b7ce-7066df0f1352" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "86eaa229-2020-4c44-b7ce-7066df0f1352" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -8724983030560568252 leastSigBits: -5202096932435061934 } } datanode { uuid: "509453aa-ac0a-4573-9153-2eabeadba5d8" ipAddress: "172.21.0.2" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "509453aa-ac0a-4573-9153-2eabeadba5d8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5806357812083311987 leastSigBits: -7974979199228467752 } } cmdId: 1710957175313 priority: 0 priority: 1 priority: 0 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "fddc18df-fa82-4259-83c7-226746aa8de1" uuid128 { mostSigBits: -154220936977825191 leastSigBits: -8951147907413013023 } } type: RATIS factor: THREE datanode { uuid: "00473168-8ba7-4502-8d52-fa3a124d5a5c" ipAddress: "172.21.0.7" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "00473168-8ba7-4502-8d52-fa3a124d5a5c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 20039048435811586 leastSigBits: -8263267238949332388 } } datanode { uuid: "86eaa229-2020-4c44-b7ce-7066df0f1352" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "86eaa229-2020-4c44-b7ce-7066df0f1352" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -8724983030560568252 leastSigBits: -5202096932435061934 } } datanode { uuid: "509453aa-ac0a-4573-9153-2eabeadba5d8" ipAddress: "172.21.0.2" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "509453aa-ac0a-4573-9153-2eabeadba5d8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5806357812083311987 leastSigBits: -7974979199228467752 } } cmdId: 1710957175314 priority: 1 priority: 0 priority: 0 } ]} | ret=SUCCESS |  
2024-03-20 17:52:57,722 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
