2025-06-17 21:42:31,514 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-17 21:42:32,799 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=0e566885-7bcf-4ab2-9619-b33fd79adf32(64c7a17bb752/172.25.0.104)} | ret=SUCCESS |  
2025-06-17 21:42:32,952 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-17 21:42:33,553 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-17 21:42:34,568 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=0e566885-7bcf-4ab2-9619-b33fd79adf32, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:34,761 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=0c683d87-9b58-4caa-ba47-c3e43235e896(b629fca5e632/172.25.0.103)} | ret=SUCCESS |  
2025-06-17 21:42:35,285 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=38b3ef17-21f0-435d-b8f7-5fbe2b0febf7(6c24659e1408/172.25.0.102)} | ret=SUCCESS |  
2025-06-17 21:42:36,053 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=0e566885-7bcf-4ab2-9619-b33fd79adf32, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:36,593 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=0c683d87-9b58-4caa-ba47-c3e43235e896, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:37,261 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=38b3ef17-21f0-435d-b8f7-5fbe2b0febf7, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:38,083 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=0c683d87-9b58-4caa-ba47-c3e43235e896, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:38,470 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=0c683d87-9b58-4caa-ba47-c3e43235e896, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:38,938 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=38b3ef17-21f0-435d-b8f7-5fbe2b0febf7, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:39,228 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=38b3ef17-21f0-435d-b8f7-5fbe2b0febf7, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:41,458 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=0e566885-7bcf-4ab2-9619-b33fd79adf32, command=[]} | ret=SUCCESS |  
2025-06-17 21:42:42,405 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=0e566885-7bcf-4ab2-9619-b33fd79adf32, command=[]} | ret=SUCCESS |  
