2026-02-12 17:42:32,230 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.7 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:42:32,230 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.5 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:42:32,230 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.9 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:42:32,231 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.4 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:42:32,230 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.6 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:42:32,230 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.8 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:42:34,999 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.9 | op=REGISTER {"datanodeDetails":"90e4daaa-0a80-43fb-9d77-470df86be367(db75d62f26c5/10.5.0.9)"} | ret=SUCCESS |  
2026-02-12 17:42:34,995 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.4 | op=REGISTER {"datanodeDetails":"86cf605c-ada9-4fcd-9506-3e6fe21b14e3(ebe425441893/10.5.0.4)"} | ret=SUCCESS |  
2026-02-12 17:42:35,436 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.5 | op=REGISTER {"datanodeDetails":"2846278c-2b9e-4422-8d66-5d97f92788f2(738704b2fcd1/10.5.0.5)"} | ret=SUCCESS |  
2026-02-12 17:42:35,899 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.6 | op=REGISTER {"datanodeDetails":"b7e183a7-cbf3-44bf-ab79-5a95524c2064(3bfee10fefe5/10.5.0.6)"} | ret=SUCCESS |  
2026-02-12 17:42:36,152 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.7 | op=REGISTER {"datanodeDetails":"1188783c-056a-424c-b05a-38c14901e4ba(22e7c7ec0955/10.5.0.7)"} | ret=SUCCESS |  
