2024-06-07 13:31:38,356 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 13:31:38,356 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 13:31:38,356 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 13:31:38,995 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-06-07 13:31:39,052 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-06-07 13:31:39,628 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:31:40,661 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=994ffa46-c5f3-41ec-89fa-b583f88f000c(3884ad906544/10.9.0.12)} | ret=SUCCESS |  
2024-06-07 13:31:40,669 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=3c484cfe-3b9f-4fca-a9eb-d3c8d8ce77b9(8efb685691c5/10.9.0.13)} | ret=SUCCESS |  
2024-06-07 13:31:40,673 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=1504f394-6be6-4e29-b236-184af29e1e41(025fff3e522f/10.9.0.11)} | ret=SUCCESS |  
2024-06-07 13:31:40,695 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:31:41,697 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:31:42,613 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=994ffa46-c5f3-41ec-89fa-b583f88f000c, term=3, command=[]} | ret=SUCCESS |  
