2024-09-20 09:15:30,479 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2024-09-20 09:15:30,481 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2024-09-20 09:15:30,482 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2024-09-20 09:15:31,044 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-09-20 09:15:31,551 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-09-20 09:15:31,922 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {datanodeDetails=fb0ef608-0f36-430d-9bd6-97ac99ff0b33(0ff1113b8923/172.18.0.9)} | ret=SUCCESS |  
2024-09-20 09:15:32,021 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-09-20 09:15:32,683 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-09-20 09:15:32,822 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=REGISTER {datanodeDetails=03a360d0-f65c-406c-9fd8-1bf769c896b3(905a223fa0d8/172.18.0.5)} | ret=SUCCESS |  
2024-09-20 09:15:32,956 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=REGISTER {datanodeDetails=af8bb669-8102-4c0f-a04d-f7d89f2b9b81(090add375829/172.18.0.8)} | ret=SUCCESS |  
2024-09-20 09:15:33,687 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE null | ret=SUCCESS |  
