2024-03-25 15:45:34,825 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-25 15:45:34,831 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-25 15:45:34,832 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-25 15:45:34,833 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-25 15:45:35,192 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 15:45:35,729 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=bcd09408-da0a-4183-8b0d-35e1716dbc25(caa1194b2c91/10.9.0.11)} | ret=SUCCESS |  
2024-03-25 15:45:35,863 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=cd155524-2c0b-440b-a9bd-4a894659f5fd(d8c9ac9ee097/10.9.0.12)} | ret=SUCCESS |  
2024-03-25 15:45:36,272 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 15:45:36,480 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-25 15:45:36,498 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-25 15:45:37,181 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=a7f171e1-50b5-43df-86e9-609270059121(2578d7c16f2c/10.9.0.13)} | ret=SUCCESS |  
2024-03-25 15:45:37,279 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
