2026-01-20 13:44:18,274 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-01-20 13:44:19,260 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=CREATE_VOLUME {"admin":"hadoop","owner":"hadoop","volume":"vol-zcmix","creationTime":"1768916659217","modificationTime":"1768916659217","quotaInBytes":"-1","quotaInNamespace":"-1","usedNamespace":"0","objectID":"-9223372036854775552","updateID":"1","Transaction":"1"} | ret=SUCCESS |  
2026-01-20 13:44:21,170 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-01-20 13:44:22,107 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_VOLUME {"volume":"vol-zcmix"} | ret=SUCCESS |  
2026-01-20 13:44:22,202 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=CREATE_BUCKET {"volume":"vol-zcmix","bucket":"buc-hlqyd","bucketLayout":"LEGACY","gdprEnabled":null,"acls":"[user:hadoop:a[ACCESS], group:hadoop:rl[ACCESS]]","isVersionEnabled":"false","storageType":"DISK","creationTime":"1768916662194","bucketEncryptionKey":null,"modificationTime":"1768916662194","usedBytes":"0","usedNamespace":"0","snapshotUsedBytes":"0","snapshotUsedNamespace":"0","owner":"hadoop","replicationType":null,"replicationConfig":null,"quotaInBytes":"-1","quotaInNamespace":"-1","Transaction":"2"} | ret=SUCCESS |  
2026-01-20 13:44:24,034 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-01-20 13:44:24,931 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_VOLUME {"volume":"vol-zcmix"} | ret=SUCCESS |  
2026-01-20 13:44:24,986 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_BUCKET {"volume":"vol-zcmix","bucket":"buc-hlqyd"} | ret=SUCCESS |  
2026-01-20 13:44:25,077 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_BUCKET {"volume":"vol-zcmix","bucket":"buc-hlqyd"} | ret=SUCCESS |  
2026-01-20 13:44:25,229 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=ALLOCATE_KEY {"volume":"vol-zcmix","bucket":"buc-hlqyd","key":"file1","dataSize":"5804","replicationType":"NONE","Transaction":"3"} | ret=SUCCESS |  
2026-01-20 13:44:26,866 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=COMMIT_KEY {"volume":"vol-zcmix","bucket":"buc-hlqyd","key":"file1","dataSize":"5804","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"4"} | ret=SUCCESS |  
2026-01-20 13:44:29,105 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-01-20 13:44:30,091 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_VOLUME {"volume":"vol-zcmix"} | ret=SUCCESS |  
2026-01-20 13:44:30,148 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_BUCKET {"volume":"vol-zcmix","bucket":"buc-hlqyd"} | ret=SUCCESS |  
2026-01-20 13:44:30,208 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_BUCKET {"volume":"vol-zcmix","bucket":"buc-hlqyd"} | ret=SUCCESS |  
2026-01-20 13:44:30,221 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=ALLOCATE_KEY {"volume":"vol-zcmix","bucket":"buc-hlqyd","key":"dir1/dir2/file2","dataSize":"6038","replicationType":"NONE","Transaction":"5"} | ret=SUCCESS |  
2026-01-20 13:44:31,039 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-01-20 13:44:31,543 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=COMMIT_KEY {"volume":"vol-zcmix","bucket":"buc-hlqyd","key":"dir1/dir2/file2","dataSize":"6038","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6"} | ret=SUCCESS |  
