2025-03-04 04:18:55,774 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 04:18:55,775 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 04:18:55,777 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 04:18:55,781 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 04:19:06,166 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=REGISTER {datanodeDetails=30a784a3-00e7-48fb-b371-0ee407e7ef7c(ozone-balancer-datanode3-1.ozone-balancer_default/172.19.0.7)} | ret=SUCCESS |  
2025-03-04 04:19:06,744 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=REGISTER {datanodeDetails=5eb634cc-7670-47b8-b979-724e1fdbc584(ozone-balancer-datanode4-1.ozone-balancer_default/172.19.0.3)} | ret=SUCCESS |  
2025-03-04 04:19:07,098 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=REGISTER {datanodeDetails=bd8407a8-b4e6-406c-b32c-d0cf66c961e6(ozone-balancer-datanode1-1.ozone-balancer_default/172.19.0.2)} | ret=SUCCESS |  
2025-03-04 04:19:07,328 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:07,797 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=REGISTER {datanodeDetails=f67f343a-a511-49a4-989c-9001e5eb5173(ozone-balancer-datanode6-1.ozone-balancer_default/172.19.0.10)} | ret=SUCCESS |  
2025-03-04 04:19:08,180 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:08,426 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:12,877 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:27,788 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:28,168 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:28,426 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:32,877 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:47,783 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:48,166 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:48,419 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:19:52,877 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:07,783 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:08,166 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:08,422 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:12,876 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:27,783 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:28,166 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:28,420 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:32,876 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:47,784 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:48,169 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:48,421 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:52,878 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:53,885 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:54,096 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:54,184 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:20:59,451 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:01,102 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:01,224 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:01,247 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:01,637 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:01,684 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:01,740 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:02,132 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:02,149 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:02,244 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:08,421 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:22,145 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:22,170 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:22,240 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:28,423 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:42,130 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:42,150 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:42,239 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:21:48,421 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:22:02,131 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:22:02,149 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
2025-03-04 04:22:02,240 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.3 | op=SEND_HEARTBEAT {datanodeUUID=5eb634cc-7670-47b8-b979-724e1fdbc584, command=[]} | ret=SUCCESS |  
2025-03-04 04:22:08,421 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=SEND_HEARTBEAT {datanodeUUID=bd8407a8-b4e6-406c-b32c-d0cf66c961e6, command=[]} | ret=SUCCESS |  
2025-03-04 04:22:22,131 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=SEND_HEARTBEAT {datanodeUUID=f67f343a-a511-49a4-989c-9001e5eb5173, command=[]} | ret=SUCCESS |  
2025-03-04 04:22:22,149 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=SEND_HEARTBEAT {datanodeUUID=30a784a3-00e7-48fb-b371-0ee407e7ef7c, command=[]} | ret=SUCCESS |  
