2026-08-08 13:28:56,618 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-08 13:28:56,619 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-08 13:28:56,619 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-08 13:28:56,616 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-08 13:28:57,190 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 13:28:57,470 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=REGISTER {"datanodeDetails":"73ce7077-cde9-456d-b291-52d4a8df1761(e262bec2da9c/172.18.0.11)"} | ret=SUCCESS |  
2026-08-08 13:28:57,612 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=REGISTER {"datanodeDetails":"84325f2d-6c80-4bb3-a7df-9d2b82e315d2(dbd7036b7b0a/172.18.0.3)"} | ret=SUCCESS |  
2026-08-08 13:28:57,630 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=REGISTER {"datanodeDetails":"c06e07b2-2907-428c-8048-bd0e94843763(0d8d24c9b447/172.18.0.4)"} | ret=SUCCESS |  
2026-08-08 13:28:58,238 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 13:28:58,847 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=REGISTER {"datanodeDetails":"0619df6b-6497-4774-a373-acd294c63dea(38b89d08b291/172.18.0.6)"} | ret=SUCCESS |  
2026-08-08 13:28:59,240 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 13:28:59,403 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"73ce7077-cde9-456d-b291-52d4a8df1761","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"4aed7f18-5417-4a22-9e77-3bd436c7ab2f\" uuid128 { mostSigBits: 5399111270753847842 leastSigBits: -7028082910850208977 } } type: RATIS factor: THREE datanode { uuid: \"c06e07b2-2907-428c-8048-bd0e94843763\" ipAddress: \"172.18.0.4\" hostName: \"ozone-balancer-datanode6-1.ozone-balancer_default\" ports { name: \"STANDALONE\" value: 9859 } ports { name: \"RATIS\" value: 9858 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } networkName: \"c06e07b2-2907-428c-8048-bd0e94843763\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 4 uuid128 { mostSigBits: -4580715309215300980 leastSigBits: -9202897968212723869 } level: 3 id { uuid { mostSigBits: -4580715309215300980 leastSigBits: -9202897968212723869 } } } datanode { uuid: \"73ce7077-cde9-456d-b291-52d4a8df1761\" ipAddress: \"172.18.0.11\" hostName: \"ozone-balancer-datanode4-1.ozone-balancer_default\" ports { name: \"STANDALONE\" value: 9859 } ports { name: \"RATIS\" value: 9858 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } networkName: \"73ce7077-cde9-456d-b291-52d4a8df1761\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 4 uuid128 { mostSigBits: 8344730819422143853 leastSigBits: -5579587390015596703 } level: 3 id { uuid { mostSigBits: 8344730819422143853 leastSigBits: -5579587390015596703 } } } datanode { uuid: \"84325f2d-6c80-4bb3-a7df-9d2b82e315d2\" ipAddress: \"172.18.0.3\" hostName: \"ozone-balancer-datanode1-1.ozone-balancer_default\" ports { name: \"STANDALONE\" value: 9859 } ports { name: \"RATIS\" value: 9858 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } networkName: \"84325f2d-6c80-4bb3-a7df-9d2b82e315d2\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 4 uuid128 { mostSigBits: -8920963263169016909 leastSigBits: -6350184139364035118 } level: 3 id { uuid { mostSigBits: -8920963263169016909 leastSigBits: -6350184139364035118 } } } cmdId: 1786195737645 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
