2023-06-08 09:46:00,674 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-06-08 09:46:00,683 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-08 09:46:00,683 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-08 09:46:00,683 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-08 09:46:01,316 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-06-08 09:46:01,359 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.4 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-06-08 09:46:01,895 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.4 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-06-08 09:46:02,100 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.3 | op=REGISTER {datanodeDetails=df32c125-37c1-4554-88c1-9669a1d8a0ad{ip: 172.22.0.3, host: d67b3edc7215, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-06-08 09:46:02,226 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.9 | op=REGISTER {datanodeDetails=0c36fe08-9044-4649-a5f8-0b4811e4dceb{ip: 172.22.0.9, host: b3beeab44a5b, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-06-08 09:46:02,808 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.5 | op=REGISTER {datanodeDetails=e7c5d80c-211d-482e-af71-23fcf3463eb3{ip: 172.22.0.5, host: e0ea39dc6182, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-06-08 09:46:03,909 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.3 | op=SEND_HEARTBEAT {datanodeUUID=df32c125-37c1-4554-88c1-9669a1d8a0ad, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "eca3a890-6ddf-49f4-8931-859148230469" uuid128 { mostSigBits: -1395086121282614796 leastSigBits: -8560914557627595671 } } type: RATIS factor: ONE datanode { uuid: "df32c125-37c1-4554-88c1-9669a1d8a0ad" ipAddress: "172.22.0.3" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "df32c125-37c1-4554-88c1-9669a1d8a0ad" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -2363614488822725292 leastSigBits: -8592421233615134547 } } cmdId: 1686217562138 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "88aa4e84-0c1c-4f07-9ab4-32f86091238c" uuid128 { mostSigBits: -8598974209464709369 leastSigBits: -7299153053707328628 } } type: RATIS factor: THREE datanode { uuid: "df32c125-37c1-4554-88c1-9669a1d8a0ad" ipAddress: "172.22.0.3" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "df32c125-37c1-4554-88c1-9669a1d8a0ad" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -2363614488822725292 leastSigBits: -8592421233615134547 } } datanode { uuid: "0c36fe08-9044-4649-a5f8-0b4811e4dceb" ipAddress: "172.22.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "0c36fe08-9044-4649-a5f8-0b4811e4dceb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 880170089931097673 leastSigBits: -6487422859061437205 } } datanode { uuid: "e7c5d80c-211d-482e-af71-23fcf3463eb3" ipAddress: "172.22.0.5" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e7c5d80c-211d-482e-af71-23fcf3463eb3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1745751733929424850 leastSigBits: -5804818875383660877 } } cmdId: 1686217562141 priority: 0 priority: 0 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "03adde45-e098-4637-af19-5c9a06b26998" uuid128 { mostSigBits: 265112344786912823 leastSigBits: -5829526426047321704 } } type: RATIS factor: THREE datanode { uuid: "e7c5d80c-211d-482e-af71-23fcf3463eb3" ipAddress: "172.22.0.5" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e7c5d80c-211d-482e-af71-23fcf3463eb3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1745751733929424850 leastSigBits: -5804818875383660877 } } datanode { uuid: "0c36fe08-9044-4649-a5f8-0b4811e4dceb" ipAddress: "172.22.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "0c36fe08-9044-4649-a5f8-0b4811e4dceb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 880170089931097673 leastSigBits: -6487422859061437205 } } datanode { uuid: "df32c125-37c1-4554-88c1-9669a1d8a0ad" ipAddress: "172.22.0.3" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "df32c125-37c1-4554-88c1-9669a1d8a0ad" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -2363614488822725292 leastSigBits: -8592421233615134547 } } cmdId: 1686217562142 priority: 0 priority: 1 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
