2022-12-02 11:41:10,166 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-02 11:41:10,168 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-02 11:41:10,181 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-02 11:41:10,182 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-02 11:41:10,181 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-02 11:41:10,168 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-02 11:41:11,084 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-12-02 11:41:11,867 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-12-02 11:41:12,561 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-12-02 11:41:13,482 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-12-02 11:41:15,012 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=f25d3a17-457f-4b39-9d7a-f57d750f7924{ip: 10.9.0.12, host: 7feae5dd5e67, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-12-02 11:41:15,013 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=c931f8d7-d095-487f-a9fc-0710cbb09e84{ip: 10.9.0.13, host: 20e826654e6f, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-12-02 11:41:15,020 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=5b8b7816-97d3-46a9-8d51-02134c9a8702{ip: 10.9.0.11, host: 073cf526b848, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-12-02 11:41:16,787 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=c931f8d7-d095-487f-a9fc-0710cbb09e84, command=[]} | ret=SUCCESS |  
2022-12-02 11:41:16,856 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=f25d3a17-457f-4b39-9d7a-f57d750f7924, command=[]} | ret=SUCCESS |  
2022-12-02 11:41:16,858 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=5b8b7816-97d3-46a9-8d51-02134c9a8702, command=[]} | ret=SUCCESS |  
2022-12-02 11:41:19,318 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=c931f8d7-d095-487f-a9fc-0710cbb09e84, command=[]} | ret=SUCCESS |  
2022-12-02 11:41:19,348 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=f25d3a17-457f-4b39-9d7a-f57d750f7924, command=[]} | ret=SUCCESS |  
2022-12-02 11:41:19,770 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=5b8b7816-97d3-46a9-8d51-02134c9a8702, command=[]} | ret=SUCCESS |  
2022-12-02 11:41:24,971 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-12-02 11:41:31,897 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1,} | ret=SUCCESS |  
2022-12-02 11:41:32,192 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=f25d3a17-457f-4b39-9d7a-f57d750f7924, command=[]} | ret=SUCCESS |  
2022-12-02 11:41:37,505 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=c931f8d7-d095-487f-a9fc-0710cbb09e84, command=[]} | ret=SUCCESS |  
2022-12-02 11:41:45,552 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-12-02 11:41:49,761 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=5b8b7816-97d3-46a9-8d51-02134c9a8702, command=[]} | ret=SUCCESS |  
2022-12-02 11:42:00,731 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om1, size=268435456, num=1} | ret=SUCCESS |  
2022-12-02 11:42:02,171 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=f25d3a17-457f-4b39-9d7a-f57d750f7924, command=[]} | ret=SUCCESS |  
2022-12-02 11:42:07,427 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=c931f8d7-d095-487f-a9fc-0710cbb09e84, command=[]} | ret=SUCCESS |  
2022-12-02 11:42:09,263 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om1, size=268435456, num=1} | ret=SUCCESS |  
2022-12-02 11:42:19,772 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=5b8b7816-97d3-46a9-8d51-02134c9a8702, command=[]} | ret=SUCCESS |  
2022-12-02 11:42:21,725 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=[BlockGroup[groupID='/vol1/bucket1/omkgpost/0', blockIDs=[conID: 1001 locID: 109611004723201002 bcsId: 0]]]} | ret=SUCCESS |  
2022-12-02 11:42:32,162 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=f25d3a17-457f-4b39-9d7a-f57d750f7924, command=[]} | ret=SUCCESS |  
2022-12-02 11:42:37,054 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-12-02 11:42:37,429 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=c931f8d7-d095-487f-a9fc-0710cbb09e84, command=[]} | ret=SUCCESS |  
2022-12-02 11:42:49,770 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=5b8b7816-97d3-46a9-8d51-02134c9a8702, command=[]} | ret=SUCCESS |  
2022-12-02 11:42:51,317 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
