2023-04-04 15:50:04,252 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=81150-without-scheme, creationTime=1680623403944, modificationTime=1680623403944, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2023-04-04 15:52:05,398 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_KEY {volume=81150-without-scheme, bucket=bb1, key=key1-copy, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-04-04 15:52:29,598 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=RENAME_KEY {volume=81150-without-scheme, bucket=bb1, dataSize=0, replicationType=NONE, replicationFactor=ZERO, srcKey=key1, dstKey=key2} | ret=SUCCESS |  
2023-04-04 15:52:39,273 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_KEY {volume=81150-without-scheme, bucket=bb1, key=key2, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-04-04 15:52:43,578 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=SET_QUOTA {volume=81150-without-scheme, quotaInBytes=-1} | ret=SUCCESS |  
2023-04-04 15:52:52,463 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=SET_QUOTA {volume=81150-without-scheme, quotaInBytes=-1} | ret=SUCCESS |  
2023-04-04 15:53:01,603 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=UPDATE_BUCKET {volume=81150-without-scheme, bucket=bb1, gdprEnabled=null, isVersionEnabled=null} | ret=SUCCESS |  
2023-04-04 15:53:10,526 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=UPDATE_BUCKET {volume=81150-without-scheme, bucket=bb1, gdprEnabled=null, isVersionEnabled=null} | ret=SUCCESS |  
2023-04-04 15:53:19,789 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_BUCKET {volume=81150-without-scheme, bucket=bb1} | ret=SUCCESS |  
2023-04-04 15:53:23,886 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_VOLUME {volume=81150-without-scheme} | ret=SUCCESS |  
2023-04-04 15:53:28,213 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=81150-without-scheme, creationTime=1680623608178, modificationTime=1680623608178, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854763264, updateID=49} | ret=SUCCESS |  
2023-04-04 15:53:41,560 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=81150-without-scheme, bucket=bb1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623621533, bucketEncryptionKey=null, modificationTime=1680623621533, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:53:55,221 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_BUCKET {volume=81150-without-scheme, bucket=bb1} | ret=SUCCESS |  
2023-04-04 15:53:59,318 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_VOLUME {volume=81150-without-scheme} | ret=SUCCESS |  
2023-04-04 15:54:12,162 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=05616-source, creationTime=1680623652122, modificationTime=1680623652122, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854760192, updateID=61} | ret=SUCCESS |  
2023-04-04 15:54:16,443 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=05616-target, creationTime=1680623656406, modificationTime=1680623656406, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854759680, updateID=63} | ret=SUCCESS |  
2023-04-04 15:54:20,760 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=dangling-link, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623660743, bucketEncryptionKey=null, modificationTime=1680623660743, sourceVolume=05616-source, sourceBucket=no-such-bucket, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:54:28,808 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=link1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623668787, bucketEncryptionKey=null, modificationTime=1680623668787, sourceVolume=05616-source, sourceBucket=bucket1, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:54:33,202 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-source, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623673176, bucketEncryptionKey=null, modificationTime=1680623673176, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:54:37,473 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=ALLOCATE_KEY {volume=05616-target, bucket=link1, key=key1, dataSize=988, replicationType=NONE, replicationFactor=ZERO, sourceVolume=05616-source, sourceBucket=bucket1} | ret=SUCCESS |  
2023-04-04 15:54:40,143 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=COMMIT_KEY {volume=05616-source, bucket=bucket1, key=key1, dataSize=988, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-04-04 15:54:51,353 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=ALLOCATE_KEY {volume=05616-source, bucket=bucket1, key=key2, dataSize=17289, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-04-04 15:54:54,112 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=COMMIT_KEY {volume=05616-source, bucket=bucket1, key=key2, dataSize=17289, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-04-04 15:55:14,064 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_KEY {volume=05616-target, bucket=link1, key=key2, dataSize=0, replicationType=NONE, replicationFactor=ZERO, sourceVolume=05616-source, sourceBucket=bucket1} | ret=SUCCESS |  
2023-04-04 15:55:31,579 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=ADD_ACL {resourceType=bucket, storageType=ozone, volume=05616-target, bucket=link1, key=null, acl=[user:user1:rwxy[ACCESS]]} | ret=SUCCESS |  
2023-04-04 15:55:45,118 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=ADD_ACL {resourceType=bucket, storageType=ozone, volume=05616-source, bucket=bucket1, key=null, acl=[group:group2:r[ACCESS]]} | ret=SUCCESS |  
2023-04-04 15:55:57,831 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=link2, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623757812, bucketEncryptionKey=null, modificationTime=1680623757812, sourceVolume=05616-source, sourceBucket=bucket2, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:56:01,914 | ERROR | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=link2, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623761891, bucketEncryptionKey=null, modificationTime=1680623761891, usedBytes=0, usedNamespace=0} | ret=FAILURE | BUCKET_ALREADY_EXISTS org.apache.hadoop.ozone.om.exceptions.OMException: Bucket already exist
	at org.apache.hadoop.ozone.om.request.bucket.OMBucketCreateRequest.validateAndUpdateCache(OMBucketCreateRequest.java:213)
	at org.apache.hadoop.ozone.protocolPB.OzoneManagerRequestHandler.handleWriteRequest(OzoneManagerRequestHandler.java:337) 
2023-04-04 15:56:05,763 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=bucket3, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623765747, bucketEncryptionKey=null, modificationTime=1680623765747, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:56:10,294 | ERROR | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=bucket3, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623770255, bucketEncryptionKey=null, modificationTime=1680623770255, sourceVolume=05616-source, sourceBucket=bucket1, usedBytes=0, usedNamespace=0} | ret=FAILURE | BUCKET_ALREADY_EXISTS org.apache.hadoop.ozone.om.exceptions.OMException: Bucket already exist
	at org.apache.hadoop.ozone.om.request.bucket.OMBucketCreateRequest.validateAndUpdateCache(OMBucketCreateRequest.java:213)
	at org.apache.hadoop.ozone.protocolPB.OzoneManagerRequestHandler.handleWriteRequest(OzoneManagerRequestHandler.java:337) 
2023-04-04 15:56:14,212 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=loop2, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623774190, bucketEncryptionKey=null, modificationTime=1680623774190, sourceVolume=05616-target, sourceBucket=loop1, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:56:18,509 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=loop3, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623778490, bucketEncryptionKey=null, modificationTime=1680623778490, sourceVolume=05616-target, sourceBucket=loop2, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:56:22,890 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=loop1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623782855, bucketEncryptionKey=null, modificationTime=1680623782855, sourceVolume=05616-target, sourceBucket=loop3, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:56:31,300 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_BUCKET {volume=05616-target, bucket=loop1} | ret=SUCCESS |  
2023-04-04 15:56:35,785 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_BUCKET {volume=05616-target, bucket=loop2} | ret=SUCCESS |  
2023-04-04 15:56:40,252 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_BUCKET {volume=05616-target, bucket=loop3} | ret=SUCCESS |  
2023-04-04 15:56:44,777 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=link3, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623804750, bucketEncryptionKey=null, modificationTime=1680623804750, sourceVolume=05616-source, sourceBucket=bucket1, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:56:49,193 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=ALLOCATE_KEY {volume=05616-target, bucket=link3, key=key3, dataSize=482, replicationType=NONE, replicationFactor=ZERO, sourceVolume=05616-source, sourceBucket=bucket1} | ret=SUCCESS |  
2023-04-04 15:56:52,063 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=COMMIT_KEY {volume=05616-source, bucket=bucket1, key=key3, dataSize=482, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-04-04 15:57:03,038 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=DELETE_BUCKET {volume=05616-target, bucket=link1} | ret=SUCCESS |  
2023-04-04 15:57:16,614 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=05616-target, bucket=link4, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623836599, bucketEncryptionKey=null, modificationTime=1680623836599, sourceVolume=05616-source, sourceBucket=bucket1, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:57:20,546 | ERROR | OMAudit | user=hadoop | ip=172.18.0.12 | op=UPDATE_BUCKET {volume=05616-target, bucket=link4, gdprEnabled=null, isVersionEnabled=null} | ret=FAILURE | NOT_SUPPORTED_OPERATION org.apache.hadoop.ozone.om.exceptions.OMException: Cannot set property on link
	at org.apache.hadoop.ozone.om.request.bucket.OMBucketSetPropertyRequest.validateAndUpdateCache(OMBucketSetPropertyRequest.java:145)
	at org.apache.hadoop.ozone.protocolPB.OzoneManagerRequestHandler.handleWriteRequest(OzoneManagerRequestHandler.java:337) 
2023-04-04 15:57:37,612 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=fstest1, creationTime=1680623857596, modificationTime=1680623857596, quotaInBytes=109951162777600, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854743296, updateID=127} | ret=SUCCESS |  
2023-04-04 15:57:41,957 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=fstest2, creationTime=1680623861930, modificationTime=1680623861930, quotaInBytes=109951162777600, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854742784, updateID=129} | ret=SUCCESS |  
2023-04-04 15:57:46,118 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=fstest1-src, creationTime=1680623866098, modificationTime=1680623866098, quotaInBytes=109951162777600, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854742272, updateID=131} | ret=SUCCESS |  
2023-04-04 15:57:50,387 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=fstest2-src, creationTime=1680623870356, modificationTime=1680623870356, quotaInBytes=109951162777600, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854741760, updateID=133} | ret=SUCCESS |  
2023-04-04 15:57:55,269 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=fstest1-src, bucket=82857-link1-ofs-src, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623875241, bucketEncryptionKey=null, modificationTime=1680623875241, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:57:59,709 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=fstest1-src, bucket=82857-link2-ofs-src, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623879685, bucketEncryptionKey=null, modificationTime=1680623879685, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:58:03,914 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=fstest2-src, bucket=82857-link3-ofs-src, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623883901, bucketEncryptionKey=null, modificationTime=1680623883901, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:58:08,104 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=fstest1, bucket=82857-link1-ofs, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623888082, bucketEncryptionKey=null, modificationTime=1680623888082, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:58:11,892 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=fstest1, bucket=82857-link2-ofs, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623891870, bucketEncryptionKey=null, modificationTime=1680623891870, sourceVolume=fstest1-src, sourceBucket=82857-link2-ofs-src, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:58:16,228 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=fstest2, bucket=82857-link3-ofs, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623896204, bucketEncryptionKey=null, modificationTime=1680623896204, sourceVolume=fstest2-src, sourceBucket=82857-link3-ofs-src, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:58:40,434 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_DIRECTORY {volume=fstest1, bucket=82857-link1-ofs, key=test/ofs/dir, dataSize=0, replicationType=NONE, replicationFactor=ZERO, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src} | ret=SUCCESS |  
2023-04-04 15:58:48,772 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_FILE {volume=fstest1, bucket=82857-link1-ofs, key=test/ofs/dir/NOTICE.txt._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src} | ret=SUCCESS |  
2023-04-04 15:58:50,916 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=COMMIT_KEY {volume=fstest1-src, bucket=82857-link1-ofs-src, key=test/ofs/dir/NOTICE.txt._COPYING_, dataSize=17289, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-04-04 15:58:51,054 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=RENAME_KEY {volume=fstest1, bucket=82857-link1-ofs, dataSize=0, replicationType=NONE, replicationFactor=ZERO, srcKey=test/ofs/dir/NOTICE.txt._COPYING_, dstKey=test/ofs/dir/NOTICE.txt, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src} | ret=SUCCESS |  
2023-04-04 15:59:05,301 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_FILE {volume=fstest1, bucket=82857-link1-ofs, key=test/ofs/dir/PUTFILE.txt._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src} | ret=SUCCESS |  
2023-04-04 15:59:07,270 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=COMMIT_KEY {volume=fstest1-src, bucket=82857-link1-ofs-src, key=test/ofs/dir/PUTFILE.txt._COPYING_, dataSize=17289, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-04-04 15:59:07,366 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=RENAME_KEY {volume=fstest1, bucket=82857-link1-ofs, dataSize=0, replicationType=NONE, replicationFactor=ZERO, srcKey=test/ofs/dir/PUTFILE.txt._COPYING_, dstKey=test/ofs/dir/PUTFILE.txt, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src} | ret=SUCCESS |  
2023-04-04 15:59:17,359 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=uptsosbt, creationTime=1680623957337, modificationTime=1680623957337, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854734080, updateID=163} | ret=SUCCESS |  
2023-04-04 15:59:21,539 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=uptsosbt, bucket=uiagxqct, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1680623961524, bucketEncryptionKey=null, modificationTime=1680623961524, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-04-04 15:59:25,654 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_FILE {volume=uptsosbt, bucket=uiagxqct, key=PUTFILE1.txt._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-04-04 15:59:27,654 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=COMMIT_KEY {volume=uptsosbt, bucket=uiagxqct, key=PUTFILE1.txt._COPYING_, dataSize=17289, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-04-04 15:59:27,717 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=RENAME_KEY {volume=uptsosbt, bucket=uiagxqct, dataSize=0, replicationType=NONE, replicationFactor=ZERO, srcKey=PUTFILE1.txt._COPYING_, dstKey=PUTFILE1.txt} | ret=SUCCESS |  
2023-04-04 15:59:35,975 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_FILE {volume=fstest1, bucket=82857-link1-ofs, key=test/ofs/dir/STREAMING.txt._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src} | ret=SUCCESS |  
2023-04-04 15:59:38,890 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=COMMIT_KEY {volume=fstest1-src, bucket=82857-link1-ofs-src, key=test/ofs/dir/STREAMING.txt._COPYING_, dataSize=17289, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-04-04 15:59:39,001 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=RENAME_KEY {volume=fstest1, bucket=82857-link1-ofs, dataSize=0, replicationType=NONE, replicationFactor=ZERO, srcKey=test/ofs/dir/STREAMING.txt._COPYING_, dstKey=test/ofs/dir/STREAMING.txt, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src} | ret=SUCCESS |  
2023-04-04 15:59:51,968 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=RENAME_KEY {volume=fstest1, bucket=82857-link1-ofs, dataSize=0, replicationType=NONE, replicationFactor=ZERO, srcKey=test/ofs/dir/NOTICE.txt, dstKey=test/ofs/dir/MOVED.TXT, sourceVolume=fstest1-src, sourceBucket=82857-link1-ofs-src} | ret=SUCCESS |  
