2023-07-13 19:12:37,015 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-13 19:38:55,818 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-13 19:38:56,294 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-13 19:39:06,755 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10461ms] 
2023-07-13 19:39:08,276 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 19:39:17,742 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=21448ms] 
2023-07-13 19:39:18,340 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10064ms] 
2023-07-13 19:39:18,360 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=14ms] 
2023-07-13 19:39:28,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=10, interval=20466ms] 
2023-07-13 19:39:39,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=31465ms] 
2023-07-13 19:40:31,534 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 19:40:41,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10207ms] 
2023-07-13 19:40:51,744 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=20210ms] 
2023-07-13 19:41:01,769 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=30235ms] 
2023-07-13 19:41:01,769 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 19:41:12,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=41207ms] 
2023-07-13 19:41:23,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=52207ms] 
2023-07-13 19:41:34,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=63207ms] 
2023-07-13 19:42:01,333 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-13 19:42:11,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10410ms] 
2023-07-13 19:42:41,331 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 19:42:51,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=10410ms] 
2023-07-13 19:43:02,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21410ms] 
2023-07-13 19:43:24,641 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 19:43:34,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10100ms] 
2023-07-13 19:43:45,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21100ms] 
2023-07-13 19:43:55,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=31101ms] 
2023-07-13 19:44:06,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=42100ms] 
2023-07-13 19:44:17,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=53101ms] 
2023-07-13 19:44:28,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=64100ms] 
2023-07-13 19:44:39,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=75100ms] 
2023-07-13 19:45:21,494 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-13 19:45:31,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10250ms] 
2023-07-13 19:45:41,745 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=20253ms] 
2023-07-13 19:45:52,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=31249ms] 
2023-07-13 19:46:03,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=42249ms] 
2023-07-13 19:46:17,417 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 19:46:27,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10324ms] 
2023-07-13 19:46:38,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21324ms] 
