2023-09-15 14:48:11,821 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 14:48:11,796 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 14:48:11,797 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 14:48:11,797 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 14:48:11,797 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 14:48:11,813 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 14:48:12,323 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-15 14:48:13,090 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-09-15 14:48:13,619 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=c8d3f772-ea20-4ea9-92ff-34c9d398ec09(d0b6e80a1ae1/10.9.0.13)} | ret=SUCCESS |  
2023-09-15 14:48:13,666 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=2730ba4b-8182-41e3-bbc1-4993fd402938(e23e69b81d5c/10.9.0.12)} | ret=SUCCESS |  
2023-09-15 14:48:13,956 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 14:48:14,640 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=9c86a157-fe24-4984-a1ec-49c63d1b0ac6(ec2b52c065fc/10.9.0.11)} | ret=SUCCESS |  
2023-09-15 14:48:15,346 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
