2026-08-11 09:19:31,599 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-11 09:19:32,225 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-11 09:19:32,494 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-11 09:19:34,128 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"c0f55160-b855-463a-99e3-802d509f9d0d(4f83861cef4b/172.25.0.103)"} | ret=SUCCESS |  
2026-08-11 09:19:34,445 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"88176616-fabe-4634-88d7-54a6fc5f244d(ozonesecure-ha-datanode3-1.ozonesecure-ha_ozone_net/172.25.0.104)"} | ret=SUCCESS |  
2026-08-11 09:19:34,918 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"88176616-fabe-4634-88d7-54a6fc5f244d","command":"[]"} | ret=SUCCESS |  
2026-08-11 09:19:35,052 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"88176616-fabe-4634-88d7-54a6fc5f244d","command":"[]"} | ret=SUCCESS |  
2026-08-11 09:19:35,201 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"c0f55160-b855-463a-99e3-802d509f9d0d","command":"[]"} | ret=SUCCESS |  
2026-08-11 09:19:35,371 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"20bf3950-6a60-4bf2-8946-4155de794a43(ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net/172.25.0.102)"} | ret=SUCCESS |  
2026-08-11 09:19:35,511 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"c0f55160-b855-463a-99e3-802d509f9d0d","command":"[]"} | ret=SUCCESS |  
2026-08-11 09:19:35,544 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"c0f55160-b855-463a-99e3-802d509f9d0d","command":"[]"} | ret=SUCCESS |  
