2024-06-07 13:25:05,364 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:06,515 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:06,867 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.20.0.4 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-06-07 13:25:07,519 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:08,535 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:09,537 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:10,540 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:11,545 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:12,548 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:13,552 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:14,556 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:15,560 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 13:25:16,563 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
