2024-08-09 19:33:30,828 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2024-08-09 19:33:31,616 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol-wuddf, creationTime=1723232011551, modificationTime=1723232011551, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1, Transaction=1} | ret=SUCCESS |  
2024-08-09 19:33:34,276 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2024-08-09 19:33:34,898 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=vol-wuddf} | ret=SUCCESS |  
2024-08-09 19:33:34,999 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=CREATE_BUCKET {volume=vol-wuddf, bucket=buc-hfmmw, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1723232014990, bucketEncryptionKey=null, modificationTime=1723232014990, usedBytes=0, usedNamespace=0, owner=hadoop, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1, Transaction=3} | ret=SUCCESS |  
2024-08-09 19:33:37,486 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2024-08-09 19:33:38,156 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=vol-wuddf} | ret=SUCCESS |  
2024-08-09 19:33:38,180 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=vol-wuddf, bucket=buc-hfmmw} | ret=SUCCESS |  
2024-08-09 19:33:38,233 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=vol-wuddf, bucket=buc-hfmmw} | ret=SUCCESS |  
2024-08-09 19:33:38,363 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=ALLOCATE_KEY {volume=vol-wuddf, bucket=buc-hfmmw, key=file1, dataSize=4068, replicationType=NONE, Transaction=5} | ret=SUCCESS |  
2024-08-09 19:33:40,055 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=COMMIT_KEY {volume=vol-wuddf, bucket=buc-hfmmw, key=file1, dataSize=4068, replicationType=RATIS, replicationFactor=THREE, Transaction=7} | ret=SUCCESS |  
2024-08-09 19:33:42,984 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2024-08-09 19:33:43,634 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=vol-wuddf} | ret=SUCCESS |  
2024-08-09 19:33:43,654 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=vol-wuddf, bucket=buc-hfmmw} | ret=SUCCESS |  
2024-08-09 19:33:43,705 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=vol-wuddf, bucket=buc-hfmmw} | ret=SUCCESS |  
