2023-07-17 17:50:15,141 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-17 18:07:20,171 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-17 18:07:20,583 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-17 18:07:27,472 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:07:31,484 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10902ms] 
2023-07-17 18:07:37,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10009ms] 
2023-07-17 18:08:00,403 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:08:10,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10078ms] 
2023-07-17 18:08:26,005 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:08:36,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10476ms] 
2023-07-17 18:10:09,847 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:10:20,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10634ms] 
2023-07-17 18:10:34,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:10:45,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10739ms] 
2023-07-17 18:10:58,320 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:11:08,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10161ms] 
2023-07-17 18:11:27,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:11:38,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10896ms] 
2023-07-17 18:11:51,978 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:12:02,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10503ms] 
2023-07-17 18:12:15,032 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:12:25,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10449ms] 
2023-07-17 18:12:38,015 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:12:48,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10467ms] 
2023-07-17 18:13:03,285 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:13:13,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10196ms] 
2023-07-17 18:13:30,795 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:13:41,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10686ms] 
2023-07-17 18:13:53,796 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:14:04,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10685ms] 
2023-07-17 18:14:16,697 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:14:27,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10784ms] 
2023-07-17 18:14:43,440 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=2ms] 
2023-07-17 18:14:53,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10044ms] 
2023-07-17 18:15:13,571 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:15:24,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10910ms] 
2023-07-17 18:15:41,254 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:15:51,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10227ms] 
2023-07-17 18:16:10,090 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:16:20,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10391ms] 
2023-07-17 18:16:40,059 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:16:50,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10423ms] 
2023-07-17 18:17:10,938 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:17:21,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10543ms] 
2023-07-17 18:17:45,455 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-17 18:17:55,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10026ms] 
2023-07-17 18:18:06,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=21026ms] 
2023-07-17 18:18:16,482 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=31026ms] 
2023-07-17 18:18:27,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=42026ms] 
2023-07-17 18:18:37,823 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=52368ms] 
2023-07-17 18:18:37,828 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=5ms] 
