2026-07-17 22:27:52,906 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:27:58,699 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"8ac4e8d9-b7d6-471b-bb61-751e5f4f97b7","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"41b43c0f-4005-4fe9-8c7a-ccf6cd98e66c\" uuid128 { mostSigBits: 4734475144469499881 leastSigBits: -8324115600857569684 } } type: RATIS factor: THREE datanode { uuid: \"a2e29aa8-c0e3-4822-a413-81e437a0888b\" ipAddress: \"172.18.0.10\" hostName: \"ozone-balancer-datanode4-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"a2e29aa8-c0e3-4822-a413-81e437a0888b\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -6709630445247313886 leastSigBits: -6623807809746073461 } level: 3 id { uuid { mostSigBits: -6709630445247313886 leastSigBits: -6623807809746073461 } } } datanode { uuid: \"8ac4e8d9-b7d6-471b-bb61-751e5f4f97b7\" ipAddress: \"172.18.0.11\" hostName: \"ozone-balancer-datanode1-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"8ac4e8d9-b7d6-471b-bb61-751e5f4f97b7\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -8447370979250387173 leastSigBits: -4944542142567573577 } level: 3 id { uuid { mostSigBits: -8447370979250387173 leastSigBits: -4944542142567573577 } } } datanode { uuid: \"11ce34ec-7484-4b40-8e35-f0f654ef46e1\" ipAddress: \"172.18.0.6\" hostName: \"ozone-balancer-datanode5-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"11ce34ec-7484-4b40-8e35-f0f654ef46e1\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 1283021134018923328 leastSigBits: -8199382605780531487 } level: 3 id { uuid { mostSigBits: 1283021134018923328 leastSigBits: -8199382605780531487 } } } cmdId: 1784327276681 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-07-17 22:27:58,953 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:27:59,056 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {"datanodeUUID":"11ce34ec-7484-4b40-8e35-f0f654ef46e1","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"41b43c0f-4005-4fe9-8c7a-ccf6cd98e66c\" uuid128 { mostSigBits: 4734475144469499881 leastSigBits: -8324115600857569684 } } type: RATIS factor: THREE datanode { uuid: \"a2e29aa8-c0e3-4822-a413-81e437a0888b\" ipAddress: \"172.18.0.10\" hostName: \"ozone-balancer-datanode4-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"a2e29aa8-c0e3-4822-a413-81e437a0888b\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -6709630445247313886 leastSigBits: -6623807809746073461 } level: 3 id { uuid { mostSigBits: -6709630445247313886 leastSigBits: -6623807809746073461 } } } datanode { uuid: \"8ac4e8d9-b7d6-471b-bb61-751e5f4f97b7\" ipAddress: \"172.18.0.11\" hostName: \"ozone-balancer-datanode1-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"8ac4e8d9-b7d6-471b-bb61-751e5f4f97b7\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -8447370979250387173 leastSigBits: -4944542142567573577 } level: 3 id { uuid { mostSigBits: -8447370979250387173 leastSigBits: -4944542142567573577 } } } datanode { uuid: \"11ce34ec-7484-4b40-8e35-f0f654ef46e1\" ipAddress: \"172.18.0.6\" hostName: \"ozone-balancer-datanode5-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"11ce34ec-7484-4b40-8e35-f0f654ef46e1\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 1283021134018923328 leastSigBits: -8199382605780531487 } level: 3 id { uuid { mostSigBits: 1283021134018923328 leastSigBits: -8199382605780531487 } } } cmdId: 1784327276681 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-07-17 22:27:59,110 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"a2e29aa8-c0e3-4822-a413-81e437a0888b","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"41b43c0f-4005-4fe9-8c7a-ccf6cd98e66c\" uuid128 { mostSigBits: 4734475144469499881 leastSigBits: -8324115600857569684 } } type: RATIS factor: THREE datanode { uuid: \"a2e29aa8-c0e3-4822-a413-81e437a0888b\" ipAddress: \"172.18.0.10\" hostName: \"ozone-balancer-datanode4-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"a2e29aa8-c0e3-4822-a413-81e437a0888b\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -6709630445247313886 leastSigBits: -6623807809746073461 } level: 3 id { uuid { mostSigBits: -6709630445247313886 leastSigBits: -6623807809746073461 } } } datanode { uuid: \"8ac4e8d9-b7d6-471b-bb61-751e5f4f97b7\" ipAddress: \"172.18.0.11\" hostName: \"ozone-balancer-datanode1-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"8ac4e8d9-b7d6-471b-bb61-751e5f4f97b7\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -8447370979250387173 leastSigBits: -4944542142567573577 } level: 3 id { uuid { mostSigBits: -8447370979250387173 leastSigBits: -4944542142567573577 } } } datanode { uuid: \"11ce34ec-7484-4b40-8e35-f0f654ef46e1\" ipAddress: \"172.18.0.6\" hostName: \"ozone-balancer-datanode5-1.ozone-balancer_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"11ce34ec-7484-4b40-8e35-f0f654ef46e1\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 1283021134018923328 leastSigBits: -8199382605780531487 } level: 3 id { uuid { mostSigBits: 1283021134018923328 leastSigBits: -8199382605780531487 } } } cmdId: 1784327276681 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-07-17 22:27:59,956 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:00,958 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:01,961 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:02,966 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:03,981 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:04,986 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:05,989 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:06,999 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:07,836 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=ADD_SCM {"cluster":"CID-816bb252-4a85-4d76-9284-bc0b189b7996","scmId":"dd74807e-cead-47d5-9677-d529a79ef34c","addr":"scm2:9894"} | ret=SUCCESS |  
2026-07-17 22:28:08,001 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:09,004 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:10,006 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:10,585 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-07-17 22:28:11,009 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:12,012 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:13,015 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:14,017 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:15,020 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:16,023 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:17,026 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:17,294 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {"datanodeUUID":"b6485c7b-5be8-4901-a757-192038038c56","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-17 22:28:18,029 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-17 22:28:18,188 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"dd7e0618-0a01-436c-b7fc-88c59d58637a","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-17 22:28:18,653 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.14 | op=SEND_HEARTBEAT {"datanodeUUID":"455a6cfe-b7e6-40f7-bf21-db9c6cbff4da","term":"2","command":"[]"} | ret=SUCCESS |  
