2026-07-15 14:08:48,269 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-07-15 14:08:48,784 | INFO  | OMAudit | user=hadoop | ip=172.18.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-07-15 14:08:49,754 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=CREATE_VOLUME {"admin":"hadoop","owner":"hadoop","volume":"vol-opnmv","creationTime":"1784124529568","modificationTime":"1784124529568","quotaInBytes":"-1","quotaInNamespace":"-1","usedNamespace":"0","objectID":"-9223372036854775552","updateID":"1","Transaction":"1"} | ret=SUCCESS |  
2026-07-15 14:08:51,942 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-07-15 14:08:52,899 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_VOLUME {"volume":"vol-opnmv"} | ret=SUCCESS |  
2026-07-15 14:08:52,983 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=CREATE_BUCKET {"volume":"vol-opnmv","bucket":"buc-nbsyq","bucketLayout":"LEGACY","gdprEnabled":null,"acls":"[user:hadoop:a[ACCESS], group:hadoop:rl[ACCESS]]","isVersionEnabled":"false","storageType":"DISK","creationTime":"1784124532973","bucketEncryptionKey":null,"modificationTime":"1784124532973","usedBytes":"0","usedNamespace":"0","snapshotUsedBytes":"0","snapshotUsedNamespace":"0","owner":"hadoop","replicationType":null,"replicationConfig":null,"quotaInBytes":"-1","quotaInNamespace":"-1","Transaction":"2"} | ret=SUCCESS |  
2026-07-15 14:08:54,959 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-07-15 14:08:55,912 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_VOLUME {"volume":"vol-opnmv"} | ret=SUCCESS |  
2026-07-15 14:08:55,964 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_BUCKET {"volume":"vol-opnmv","bucket":"buc-nbsyq"} | ret=SUCCESS |  
2026-07-15 14:08:56,034 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_BUCKET {"volume":"vol-opnmv","bucket":"buc-nbsyq"} | ret=SUCCESS |  
2026-07-15 14:08:56,199 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=ALLOCATE_KEY {"volume":"vol-opnmv","bucket":"buc-nbsyq","key":"file1","dataSize":"5657","replicationType":"NONE","Transaction":"3"} | ret=SUCCESS |  
2026-07-15 14:08:58,071 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=COMMIT_KEY {"volume":"vol-opnmv","bucket":"buc-nbsyq","key":"file1","dataSize":"5657","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"4"} | ret=SUCCESS |  
2026-07-15 14:09:00,466 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-07-15 14:09:01,388 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_VOLUME {"volume":"vol-opnmv"} | ret=SUCCESS |  
2026-07-15 14:09:01,433 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_BUCKET {"volume":"vol-opnmv","bucket":"buc-nbsyq"} | ret=SUCCESS |  
2026-07-15 14:09:01,492 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=READ_BUCKET {"volume":"vol-opnmv","bucket":"buc-nbsyq"} | ret=SUCCESS |  
2026-07-15 14:09:01,524 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=ALLOCATE_KEY {"volume":"vol-opnmv","bucket":"buc-nbsyq","key":"dir1/dir2/file2","dataSize":"6038","replicationType":"NONE","Transaction":"5"} | ret=SUCCESS |  
2026-07-15 14:09:02,748 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=COMMIT_KEY {"volume":"vol-opnmv","bucket":"buc-nbsyq","key":"dir1/dir2/file2","dataSize":"6038","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"6"} | ret=SUCCESS |  
