2023-09-14 06:02:22,392 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-14 06:02:26,153 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=b0ff5c87-ad12-4b42-8512-014b16426157(ozonesecure-ha_datanode1_1.ozonesecure-ha_ozone_net/172.25.0.102)} | ret=SUCCESS |  
2023-09-14 06:02:27,284 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=b0ff5c87-ad12-4b42-8512-014b16426157, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:28,216 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-14 06:02:29,217 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-14 06:02:31,562 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=ecb0b760-59f9-4bbb-b6af-dc09cf25936a(ozonesecure-ha_datanode2_1.ozonesecure-ha_ozone_net/172.25.0.103)} | ret=SUCCESS |  
2023-09-14 06:02:32,889 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=a37503d8-8304-4018-8ca9-3d02a3c97275(ozonesecure-ha_datanode3_1.ozonesecure-ha_ozone_net/172.25.0.104)} | ret=SUCCESS |  
2023-09-14 06:02:33,570 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=ecb0b760-59f9-4bbb-b6af-dc09cf25936a, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:34,872 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=a37503d8-8304-4018-8ca9-3d02a3c97275, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:35,965 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=ecb0b760-59f9-4bbb-b6af-dc09cf25936a, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:36,785 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=ecb0b760-59f9-4bbb-b6af-dc09cf25936a, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:38,420 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=a37503d8-8304-4018-8ca9-3d02a3c97275, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:39,304 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=a37503d8-8304-4018-8ca9-3d02a3c97275, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:41,825 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=ecb0b760-59f9-4bbb-b6af-dc09cf25936a, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:45,251 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=a37503d8-8304-4018-8ca9-3d02a3c97275, command=[]} | ret=SUCCESS |  
2023-09-14 06:02:46,444 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=ecb0b760-59f9-4bbb-b6af-dc09cf25936a, command=[]} | ret=SUCCESS |  
