2023-09-15 20:34:02,306 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-15 20:34:11,829 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:15,330 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:16,348 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:17,352 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:18,362 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:19,366 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:20,369 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:21,375 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:22,379 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:23,383 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:24,393 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:25,433 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:26,437 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:27,441 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:28,446 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:29,450 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:30,454 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:31,458 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:31,673 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-15 20:34:31,978 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 20:34:32,494 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:32,550 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 20:34:32,671 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-15 20:34:33,498 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:34,501 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:35,131 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=REGISTER {datanodeDetails=82130114-914f-4a6d-b4d8-f7f3352730bb(3f2c6b0ad9ca/172.18.0.5)} | ret=SUCCESS |  
2023-09-15 20:34:35,131 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=REGISTER {datanodeDetails=5eb135d3-a002-4b4f-9c25-19b18209539f(e858a03d42ea/172.18.0.6)} | ret=SUCCESS |  
2023-09-15 20:34:35,510 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:35,612 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.4 | op=REGISTER {datanodeDetails=b193029c-80dd-4b60-b93f-7fb3ad171d6a(05653c30c588/172.18.0.4)} | ret=SUCCESS |  
2023-09-15 20:34:36,557 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:37,581 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-15 20:34:37,739 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=5eb135d3-a002-4b4f-9c25-19b18209539f, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "b2b217d6-82cf-46f6-9819-b202cfad8b46" uuid128 { mostSigBits: -5570363579018819850 leastSigBits: -7486757180382803130 } } type: RATIS factor: ONE datanode { uuid: "5eb135d3-a002-4b4f-9c25-19b18209539f" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "5eb135d3-a002-4b4f-9c25-19b18209539f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6823294093481888591 leastSigBits: -7195316579472944225 } } cmdId: 1694810075051 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "3bb18301-d8b5-484a-a199-6b8db80cce18" uuid128 { mostSigBits: 4301363163069499466 leastSigBits: -6802287505744015848 } } type: RATIS factor: THREE datanode { uuid: "b193029c-80dd-4b60-b93f-7fb3ad171d6a" ipAddress: "172.18.0.4" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "b193029c-80dd-4b60-b93f-7fb3ad171d6a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5651170236219700384 leastSigBits: -5098215843480265366 } } datanode { uuid: "5eb135d3-a002-4b4f-9c25-19b18209539f" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "5eb135d3-a002-4b4f-9c25-19b18209539f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6823294093481888591 leastSigBits: -7195316579472944225 } } datanode { uuid: "82130114-914f-4a6d-b4d8-f7f3352730bb" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "82130114-914f-4a6d-b4d8-f7f3352730bb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -9073907636372551059 leastSigBits: -5415305927972147013 } } cmdId: 1694810075053 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
