2025-10-15 14:38:51,655 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2025-10-15 14:38:51,662 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2025-10-15 14:38:52,000 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2025-10-15 14:38:53,568 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"a01ee80b-7db5-4bab-b863-f657c157d515(50f1831b079f/172.25.0.103)"} | ret=SUCCESS |  
2025-10-15 14:38:53,866 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"fafd38ad-783c-4772-b7e0-c8e1dd870aa5(907ccfbb32d9/172.25.0.104)"} | ret=SUCCESS |  
2025-10-15 14:38:54,299 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"cb6a3f64-b1c5-425f-9411-b9317c10ba8e(ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net/172.25.0.102)"} | ret=SUCCESS |  
2025-10-15 14:38:55,436 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"a01ee80b-7db5-4bab-b863-f657c157d515","command":"[]"} | ret=SUCCESS |  
2025-10-15 14:38:55,763 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"fafd38ad-783c-4772-b7e0-c8e1dd870aa5","command":"[]"} | ret=SUCCESS |  
2025-10-15 14:38:56,273 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"cb6a3f64-b1c5-425f-9411-b9317c10ba8e","command":"[]"} | ret=SUCCESS |  
2025-10-15 14:38:57,093 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"a01ee80b-7db5-4bab-b863-f657c157d515","command":"[]"} | ret=SUCCESS |  
2025-10-15 14:38:57,532 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"a01ee80b-7db5-4bab-b863-f657c157d515","command":"[]"} | ret=SUCCESS |  
2025-10-15 14:38:57,563 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"fafd38ad-783c-4772-b7e0-c8e1dd870aa5","command":"[]"} | ret=SUCCESS |  
2025-10-15 14:38:57,971 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"fafd38ad-783c-4772-b7e0-c8e1dd870aa5","command":"[]"} | ret=SUCCESS |  
2025-10-15 14:38:58,404 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"cb6a3f64-b1c5-425f-9411-b9317c10ba8e","command":"[]"} | ret=SUCCESS |  
