2025-10-07 17:33:31,531 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2025-10-07 17:33:43,219 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2025-10-07 17:33:43,584 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2025-10-07 17:33:52,840 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2025-10-07 17:33:53,829 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=ADD_SCM {"cluster":"CID-c14d86ad-3be0-48f3-a7c9-fcc49b33b1ae","scmId":"9a0abd6a-2b7f-4765-8deb-ddd5bc767d34","addr":"scm2.org:9894"} | ret=SUCCESS |  
2025-10-07 17:34:11,214 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=ADD_SCM {"cluster":"CID-c14d86ad-3be0-48f3-a7c9-fcc49b33b1ae","scmId":"6a20cb0b-3914-4bdc-b4d9-fdea749993a2","addr":"scm3.org:9894"} | ret=SUCCESS |  
2025-10-07 17:34:33,564 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2025-10-07 17:34:34,918 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2025-10-07 17:34:35,075 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2025-10-07 17:34:35,709 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"c98f1cda-d758-48f0-ae40-7d02ec31447a(fba1cda8cb6d/172.25.0.104)"} | ret=SUCCESS |  
2025-10-07 17:34:37,014 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"e5c3224d-f6c6-47d3-a142-c3733c4e9f93(0dbf6d2507df/172.25.0.102)"} | ret=SUCCESS |  
2025-10-07 17:34:37,057 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"8492bad2-1cc0-4238-896e-38f29d1c2dbd(244ae07bc4f4/172.25.0.103)"} | ret=SUCCESS |  
