2026-05-11 10:38:17,125 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-05-11 10:38:17,717 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-05-11 10:38:17,770 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-05-11 10:38:19,130 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"8fbabc26-36b0-4e28-bcef-b547e70a156d(a44cdd376486/172.25.0.103)"} | ret=SUCCESS |  
2026-05-11 10:38:19,278 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3(ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net/172.25.0.102)"} | ret=SUCCESS |  
2026-05-11 10:38:19,704 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:19,822 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:19,990 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"152575c4-bb7d-4481-b0b5-56f7c5873393(ozonesecure-ha-datanode3-1.ozonesecure-ha_ozone_net/172.25.0.104)"} | ret=SUCCESS |  
2026-05-11 10:38:20,115 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:20,134 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:20,903 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:20,972 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:21,228 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:22,313 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:22,660 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:22,706 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:23,427 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:24,018 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:24,729 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:24,813 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:24,997 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:25,105 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:27,589 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:27,918 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:28,741 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:29,974 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:30,425 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:32,583 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:34,978 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:35,416 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:37,584 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:39,974 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"ffeec3d8-701e-44e2-aa54-25e76f69fdc3","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:40,414 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"152575c4-bb7d-4481-b0b5-56f7c5873393","command":"[]"} | ret=SUCCESS |  
2026-05-11 10:38:42,586 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"8fbabc26-36b0-4e28-bcef-b547e70a156d","command":"[]"} | ret=SUCCESS |  
