2026-05-19 08:08:13,652 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:14,612 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.10 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-05-19 08:08:14,727 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:15,729 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:16,734 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:17,739 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:18,743 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:19,745 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:20,748 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:21,750 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:22,753 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:23,768 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:24,771 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:25,774 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:26,777 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:27,455 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.12 | op=GET_VERSION {} | ret=SUCCESS |  
2026-05-19 08:08:27,781 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:28,234 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.9 | op=GET_VERSION {} | ret=SUCCESS |  
2026-05-19 08:08:28,440 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.10 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-05-19 08:08:28,879 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.11 | op=GET_VERSION {} | ret=SUCCESS |  
2026-05-19 08:08:28,948 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.5 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-05-19 08:08:29,314 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.18.0.8 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-05-19 08:08:29,456 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.18.0.8 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-05-19 08:08:29,716 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.12 | op=REGISTER {"datanodeDetails":"ff289c33-11ec-4adf-8f9c-0d9b0df43beb(dn/172.18.0.12)"} | ret=SUCCESS |  
