2023-07-06 02:55:08,410 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-06 03:22:39,720 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-06 03:22:40,341 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-06 03:22:50,835 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10495ms] 
2023-07-06 03:22:53,210 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-06 03:23:01,830 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=21490ms] 
2023-07-06 03:23:03,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10620ms] 
2023-07-06 03:23:14,416 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=11, interval=21207ms] 
2023-07-06 03:23:14,428 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=11ms] 
2023-07-06 03:23:24,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=31620ms] 
2023-07-06 03:24:15,681 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:24:25,741 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10060ms] 
2023-07-06 03:24:25,742 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-06 03:24:35,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=20148ms] 
2023-07-06 03:24:46,640 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=30959ms] 
2023-07-06 03:24:46,640 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:24:56,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=41148ms] 
2023-07-06 03:25:07,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=52148ms] 
2023-07-06 03:25:18,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=63148ms] 
2023-07-06 03:25:44,465 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:25:54,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10364ms] 
2023-07-06 03:26:05,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21364ms] 
2023-07-06 03:26:27,007 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:26:37,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=10474ms] 
2023-07-06 03:26:37,481 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:27:06,436 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:27:16,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10394ms] 
2023-07-06 03:27:27,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21394ms] 
2023-07-06 03:27:38,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=32394ms] 
2023-07-06 03:27:49,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=43394ms] 
2023-07-06 03:27:59,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=53394ms] 
2023-07-06 03:28:10,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=64394ms] 
2023-07-06 03:28:21,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=75394ms] 
2023-07-06 03:29:05,338 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:29:15,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10491ms] 
2023-07-06 03:29:26,587 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=21249ms] 
2023-07-06 03:29:26,590 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:29:36,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=31491ms] 
2023-07-06 03:29:47,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=42491ms] 
2023-07-06 03:30:06,448 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:30:16,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10382ms] 
2023-07-06 03:30:28,950 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 03:30:39,829 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10879ms] 
