2023-07-11 13:03:20,321 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-11 13:19:48,474 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-11 13:19:48,861 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-11 13:19:56,278 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:19:59,588 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10727ms] 
2023-07-11 13:20:06,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=10, interval=10307ms] 
2023-07-11 13:20:17,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=21307ms] 
2023-07-11 13:20:48,041 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:20:58,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=10544ms] 
2023-07-11 13:21:09,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=21544ms] 
2023-07-11 13:21:20,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=32544ms] 
2023-07-11 13:21:31,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=43544ms] 
2023-07-11 13:21:52,248 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:22:02,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10337ms] 
2023-07-11 13:22:23,704 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:22:34,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10881ms] 
2023-07-11 13:22:56,844 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:23:07,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=9, interval=10741ms] 
2023-07-11 13:23:18,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=21741ms] 
2023-07-11 13:23:29,004 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=32160ms] 
2023-07-11 13:23:29,011 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=7ms] 
2023-07-11 13:23:39,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=42741ms] 
2023-07-11 13:23:50,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=53741ms] 
2023-07-11 13:24:10,757 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:24:21,175 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=10418ms] 
2023-07-11 13:24:21,175 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:24:31,298 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=9, interval=20541ms] 
2023-07-11 13:24:31,298 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:24:46,795 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-11 13:24:57,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10790ms] 
2023-07-11 13:25:08,585 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21790ms] 
