2026-07-15 14:11:02,252 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:05,868 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"2518fb38-4c6a-4ff5-954a-2e35db144f0d\" uuid128 { mostSigBits: 2673162598063165429 leastSigBits: -7689282604938014963 } } type: RATIS factor: ONE datanode { uuid: \"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e\" ipAddress: \"172.18.0.11\" hostName: \"ozone-datanode-1.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5295795611810837545 leastSigBits: -6979464871651314658 } level: 3 id { uuid { mostSigBits: -5295795611810837545 leastSigBits: -6979464871651314658 } } } cmdId: 1784124664027 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"a3439d2a-d84b-4f44-a165-830436a921d1\" uuid128 { mostSigBits: -6682324614744682684 leastSigBits: -6816898406835215919 } } type: RATIS factor: THREE datanode { uuid: \"b9913cb5-89eb-4405-91f6-50209a0fc6fb\" ipAddress: \"172.18.0.12\" hostName: \"ozone-datanode-2.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"b9913cb5-89eb-4405-91f6-50209a0fc6fb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5075208554669194235 leastSigBits: -7929061992985278725 } level: 3 id { uuid { mostSigBits: -5075208554669194235 leastSigBits: -7929061992985278725 } } } datanode { uuid: \"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356\" ipAddress: \"172.18.0.10\" hostName: \"ozone-datanode-3.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 8239260098462960730 leastSigBits: -8153647076183477418 } level: 3 id { uuid { mostSigBits: 8239260098462960730 leastSigBits: -8153647076183477418 } } } datanode { uuid: \"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e\" ipAddress: \"172.18.0.11\" hostName: \"ozone-datanode-1.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5295795611810837545 leastSigBits: -6979464871651314658 } level: 3 id { uuid { mostSigBits: -5295795611810837545 leastSigBits: -6979464871651314658 } } } cmdId: 1784124664028 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-07-15 14:11:05,952 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"a3439d2a-d84b-4f44-a165-830436a921d1\" uuid128 { mostSigBits: -6682324614744682684 leastSigBits: -6816898406835215919 } } type: RATIS factor: THREE datanode { uuid: \"b9913cb5-89eb-4405-91f6-50209a0fc6fb\" ipAddress: \"172.18.0.12\" hostName: \"ozone-datanode-2.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"b9913cb5-89eb-4405-91f6-50209a0fc6fb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5075208554669194235 leastSigBits: -7929061992985278725 } level: 3 id { uuid { mostSigBits: -5075208554669194235 leastSigBits: -7929061992985278725 } } } datanode { uuid: \"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356\" ipAddress: \"172.18.0.10\" hostName: \"ozone-datanode-3.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 8239260098462960730 leastSigBits: -8153647076183477418 } level: 3 id { uuid { mostSigBits: 8239260098462960730 leastSigBits: -8153647076183477418 } } } datanode { uuid: \"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e\" ipAddress: \"172.18.0.11\" hostName: \"ozone-datanode-1.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5295795611810837545 leastSigBits: -6979464871651314658 } level: 3 id { uuid { mostSigBits: -5295795611810837545 leastSigBits: -6979464871651314658 } } } cmdId: 1784124664028 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"9de298a1-09ee-4b5e-81c0-f91e6dcc2e3d\" uuid128 { mostSigBits: -7069920647594488994 leastSigBits: -9096997338201969091 } } type: RATIS factor: ONE datanode { uuid: \"b9913cb5-89eb-4405-91f6-50209a0fc6fb\" ipAddress: \"172.18.0.12\" hostName: \"ozone-datanode-2.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"b9913cb5-89eb-4405-91f6-50209a0fc6fb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5075208554669194235 leastSigBits: -7929061992985278725 } level: 3 id { uuid { mostSigBits: -5075208554669194235 leastSigBits: -7929061992985278725 } } } cmdId: 1784124664029 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-07-15 14:11:05,921 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"a3439d2a-d84b-4f44-a165-830436a921d1\" uuid128 { mostSigBits: -6682324614744682684 leastSigBits: -6816898406835215919 } } type: RATIS factor: THREE datanode { uuid: \"b9913cb5-89eb-4405-91f6-50209a0fc6fb\" ipAddress: \"172.18.0.12\" hostName: \"ozone-datanode-2.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"b9913cb5-89eb-4405-91f6-50209a0fc6fb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5075208554669194235 leastSigBits: -7929061992985278725 } level: 3 id { uuid { mostSigBits: -5075208554669194235 leastSigBits: -7929061992985278725 } } } datanode { uuid: \"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356\" ipAddress: \"172.18.0.10\" hostName: \"ozone-datanode-3.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 8239260098462960730 leastSigBits: -8153647076183477418 } level: 3 id { uuid { mostSigBits: 8239260098462960730 leastSigBits: -8153647076183477418 } } } datanode { uuid: \"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e\" ipAddress: \"172.18.0.11\" hostName: \"ozone-datanode-1.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5295795611810837545 leastSigBits: -6979464871651314658 } level: 3 id { uuid { mostSigBits: -5295795611810837545 leastSigBits: -6979464871651314658 } } } cmdId: 1784124664028 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"5e43efe9-0a46-466c-a761-9e867a5f0d09\" uuid128 { mostSigBits: 6792536447183636076 leastSigBits: -6385648496218796791 } } type: RATIS factor: ONE datanode { uuid: \"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356\" ipAddress: \"172.18.0.10\" hostName: \"ozone-datanode-3.ozone_default\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } networkName: \"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 8239260098462960730 leastSigBits: -8153647076183477418 } level: 3 id { uuid { mostSigBits: 8239260098462960730 leastSigBits: -8153647076183477418 } } } cmdId: 1784124664030 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-07-15 14:11:06,011 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:06,031 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:06,058 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:06,092 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:06,127 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:06,132 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:06,386 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:07,083 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:07,097 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_PIPELINE {"pipelineID":"a3439d2a-d84b-4f44-a165-830436a921d1"} | ret=SUCCESS |  
2026-07-15 14:11:07,325 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:07,358 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:07,366 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_PIPELINE {"pipelineID":"2518fb38-4c6a-4ff5-954a-2e35db144f0d"} | ret=SUCCESS |  
2026-07-15 14:11:07,389 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:07,603 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:08,393 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:08,824 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:08,832 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:08,836 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_PIPELINE {"pipelineID":"5e43efe9-0a46-466c-a761-9e867a5f0d09"} | ret=SUCCESS |  
2026-07-15 14:11:08,851 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_PIPELINE {"pipelineID":"9de298a1-09ee-4b5e-81c0-f91e6dcc2e3d"} | ret=SUCCESS |  
2026-07-15 14:11:09,397 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:10,426 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-07-15 14:11:10,433 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:11,437 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:12,442 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:12,597 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:12,691 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:12,781 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:13,445 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-07-15 14:11:13,806 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:13,932 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:14,029 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:17,774 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:18,931 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:19,026 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:22,779 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:23,935 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:24,028 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:27,775 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:28,935 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:29,030 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:32,774 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:33,287 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {"state":"OPEN"} | ret=SUCCESS |  
2026-07-15 14:11:33,290 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {"state":"QUASI_CLOSED"} | ret=SUCCESS |  
2026-07-15 14:11:33,292 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {"state":"CLOSED"} | ret=SUCCESS |  
2026-07-15 14:11:33,293 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {"state":"DELETED"} | ret=SUCCESS |  
2026-07-15 14:11:33,313 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=LIST_CONTAINER_IDS {"startContainerID":"#1","count":"50","state":"DELETED"} | ret=SUCCESS |  
2026-07-15 14:11:33,937 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:34,031 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:37,776 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:38,938 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {"datanodeUUID":"7257bb67-f4ef-4c5a-8ed8-6d2f202e7356","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:39,028 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"b9913cb5-89eb-4405-91f6-50209a0fc6fb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-07-15 14:11:41,985 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=ALLOCATE_BLOCK {"replication":"RATIS/THREE","owner":"omServiceIdDefault","size":"1048576","sampleBlocks":"[conID: 1 locID: 117883640217600001]","num":"1","client":"","allocated":"1"} | ret=SUCCESS |  
2026-07-15 14:11:42,776 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"b6818df3-0af1-4bd7-9f23-f5ad92e7f41e","term":"2","command":"[]"} | ret=SUCCESS |  
