2023-11-27 12:36:18,705 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.20.0.5 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-11-27 12:36:19,090 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:20,293 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:21,298 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:22,301 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:23,311 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:24,321 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:25,324 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:26,328 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:27,332 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:28,335 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:29,223 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.20.0.5 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-11-27 12:36:29,338 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:29,998 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.2 | op=GET_VERSION null | ret=SUCCESS |  
2023-11-27 12:36:29,998 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-11-27 12:36:30,340 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:30,420 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-11-27 12:36:31,343 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:31,878 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.7 | op=REGISTER {datanodeDetails=84226438-5cc1-4e21-9d63-d7d41b6032ab(d9114ff972cf/172.20.0.7)} | ret=SUCCESS |  
2023-11-27 12:36:31,879 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.2 | op=REGISTER {datanodeDetails=3e7184a9-5f44-4cfd-ac8a-4a6eec2b9210(32bbcd2cc758/172.20.0.2)} | ret=SUCCESS |  
2023-11-27 12:36:32,332 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.9 | op=REGISTER {datanodeDetails=f0350e74-e232-4fa2-9e94-53f21a392d23(692c996c59a7/172.20.0.9)} | ret=SUCCESS |  
2023-11-27 12:36:32,346 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-11-27 12:36:33,351 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
