2023-09-13 09:16:50,446 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.19.0.7 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-13 09:17:05,189 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:08,322 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:09,325 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:10,329 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:11,332 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:12,355 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:13,364 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:14,379 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:15,382 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:16,386 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:17,393 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:18,398 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:19,374 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.19.0.7 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-13 09:17:19,413 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:19,482 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 09:17:20,439 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:20,841 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 09:17:20,967 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 09:17:21,483 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:21,652 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.8 | op=REGISTER {datanodeDetails=72c31787-3374-4f65-9588-b68b3b094690(0ba0d8b352c3/172.19.0.8)} | ret=SUCCESS |  
2023-09-13 09:17:22,492 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-13 09:17:22,776 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.3 | op=REGISTER {datanodeDetails=8e06b1c9-469d-4cdd-9497-f9543299185d(81837800bb4a/172.19.0.3)} | ret=SUCCESS |  
2023-09-13 09:17:22,811 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.9 | op=REGISTER {datanodeDetails=a4cdce70-dbc6-4e2b-a930-bd2ed7e6658b(48242c4d42f2/172.19.0.9)} | ret=SUCCESS |  
2023-09-13 09:17:23,506 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
