2023-09-28 09:48:00,916 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.13 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-28 09:48:01,402 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,402 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,402 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.2 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,402 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,414 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,419 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.2 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,419 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,456 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,474 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:01,495 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-28 09:48:05,007 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.8 | op=REGISTER {datanodeDetails=4774264b-4baa-4e1c-b7f5-d9fbf522c898(9a88995e10fa/172.24.0.8)} | ret=SUCCESS |  
2023-09-28 09:48:05,016 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.2 | op=REGISTER {datanodeDetails=39d3bd9c-9899-47f0-97a7-664bc8e6c552(185a6be0e297/172.24.0.2)} | ret=SUCCESS |  
2023-09-28 09:48:05,426 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.4 | op=REGISTER {datanodeDetails=2cbe6d84-bcfc-4022-8e62-e4a27fb66c3d(fede0bb4fff4/172.24.0.4)} | ret=SUCCESS |  
2023-09-28 09:48:05,765 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.9 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-09-28 09:48:05,835 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.10 | op=REGISTER {datanodeDetails=d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d(864c3afe3b02/172.24.0.10)} | ret=SUCCESS |  
2023-09-28 09:48:05,943 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.6 | op=REGISTER {datanodeDetails=bb98992e-c864-44c7-83b7-0cb2d485c539(f51dd1246399/172.24.0.6)} | ret=SUCCESS |  
2023-09-28 09:48:06,794 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.2 | op=SEND_HEARTBEAT {datanodeUUID=39d3bd9c-9899-47f0-97a7-664bc8e6c552, term=2, command=[]} | ret=SUCCESS |  
2023-09-28 09:48:07,024 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2cbe6d84-bcfc-4022-8e62-e4a27fb66c3d, term=2, command=[]} | ret=SUCCESS |  
2023-09-28 09:48:08,251 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.10 | op=SEND_HEARTBEAT {datanodeUUID=d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "f43d4e21-6127-4e1b-a282-1a4e515e0fcc" uuid128 { mostSigBits: -847435249604932069 leastSigBits: -6736793168917950516 } } type: RATIS factor: ONE datanode { uuid: "d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d" ipAddress: "172.24.0.10" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3086638965259809427 leastSigBits: -4773513736815704691 } } cmdId: 1695894485006 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "4688e3fc-00db-4cc4-ba7c-59abc2b0f557" uuid128 { mostSigBits: 5082562850973240516 leastSigBits: -5009030091302177449 } } type: RATIS factor: THREE datanode { uuid: "d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d" ipAddress: "172.24.0.10" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3086638965259809427 leastSigBits: -4773513736815704691 } } datanode { uuid: "bb98992e-c864-44c7-83b7-0cb2d485c539" ipAddress: "172.24.0.6" hostName: "xcompat_datanode_4.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "bb98992e-c864-44c7-83b7-0cb2d485c539" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4929021365947448121 leastSigBits: -8955675371793693383 } } datanode { uuid: "39d3bd9c-9899-47f0-97a7-664bc8e6c552" ipAddress: "172.24.0.2" hostName: "xcompat_datanode_5.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "39d3bd9c-9899-47f0-97a7-664bc8e6c552" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 4166882560520570864 leastSigBits: -7518928577192606382 } } cmdId: 1695894485007 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "9bad3582-5d2b-4ebf-a2bb-51dc5d77ff07" uuid128 { mostSigBits: -7229062992834638145 leastSigBits: -6720688012017533177 } } type: RATIS factor: THREE datanode { uuid: "d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d" ipAddress: "172.24.0.10" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3086638965259809427 leastSigBits: -4773513736815704691 } } datanode { uuid: "2cbe6d84-bcfc-4022-8e62-e4a27fb66c3d" ipAddress: "172.24.0.4" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "2cbe6d84-bcfc-4022-8e62-e4a27fb66c3d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 3224134800117612578 leastSigBits: -8186729786027643843 } } datanode { uuid: "4774264b-4baa-4e1c-b7f5-d9fbf522c898" ipAddress: "172.24.0.8" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4774264b-4baa-4e1c-b7f5-d9fbf522c898" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5148782378825174556 leastSigBits: -5191003319301912424 } } cmdId: 1695894485009 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
2023-09-28 09:48:08,257 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.8 | op=SEND_HEARTBEAT {datanodeUUID=4774264b-4baa-4e1c-b7f5-d9fbf522c898, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "72498df0-1f31-4c4a-8317-c8e33c5efb0a" uuid128 { mostSigBits: 8235269456078654538 leastSigBits: -9000504451980657910 } } type: RATIS factor: ONE datanode { uuid: "4774264b-4baa-4e1c-b7f5-d9fbf522c898" ipAddress: "172.24.0.8" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4774264b-4baa-4e1c-b7f5-d9fbf522c898" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5148782378825174556 leastSigBits: -5191003319301912424 } } cmdId: 1695894485004 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
2023-09-28 09:48:08,326 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.6 | op=SEND_HEARTBEAT {datanodeUUID=bb98992e-c864-44c7-83b7-0cb2d485c539, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "97bda250-f87a-41bf-ae53-3b30e423b1fe" uuid128 { mostSigBits: -7512670134734274113 leastSigBits: -5885295206871092738 } } type: RATIS factor: THREE datanode { uuid: "2cbe6d84-bcfc-4022-8e62-e4a27fb66c3d" ipAddress: "172.24.0.4" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "2cbe6d84-bcfc-4022-8e62-e4a27fb66c3d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 3224134800117612578 leastSigBits: -8186729786027643843 } } datanode { uuid: "39d3bd9c-9899-47f0-97a7-664bc8e6c552" ipAddress: "172.24.0.2" hostName: "xcompat_datanode_5.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "39d3bd9c-9899-47f0-97a7-664bc8e6c552" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 4166882560520570864 leastSigBits: -7518928577192606382 } } datanode { uuid: "bb98992e-c864-44c7-83b7-0cb2d485c539" ipAddress: "172.24.0.6" hostName: "xcompat_datanode_4.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "bb98992e-c864-44c7-83b7-0cb2d485c539" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4929021365947448121 leastSigBits: -8955675371793693383 } } cmdId: 1695894485005 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "4688e3fc-00db-4cc4-ba7c-59abc2b0f557" uuid128 { mostSigBits: 5082562850973240516 leastSigBits: -5009030091302177449 } } type: RATIS factor: THREE datanode { uuid: "d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d" ipAddress: "172.24.0.10" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d52a0e36-fdcf-4d6d-bdc1-128c2aa7058d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3086638965259809427 leastSigBits: -4773513736815704691 } } datanode { uuid: "bb98992e-c864-44c7-83b7-0cb2d485c539" ipAddress: "172.24.0.6" hostName: "xcompat_datanode_4.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "bb98992e-c864-44c7-83b7-0cb2d485c539" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4929021365947448121 leastSigBits: -8955675371793693383 } } datanode { uuid: "39d3bd9c-9899-47f0-97a7-664bc8e6c552" ipAddress: "172.24.0.2" hostName: "xcompat_datanode_5.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "39d3bd9c-9899-47f0-97a7-664bc8e6c552" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 4166882560520570864 leastSigBits: -7518928577192606382 } } cmdId: 1695894485007 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "3f9fb2a8-11cb-4f88-a227-d980c0ffbcad" uuid128 { mostSigBits: 4584579380609240968 leastSigBits: -6762197168456483667 } } type: RATIS factor: ONE datanode { uuid: "bb98992e-c864-44c7-83b7-0cb2d485c539" ipAddress: "172.24.0.6" hostName: "xcompat_datanode_4.xcompat_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "bb98992e-c864-44c7-83b7-0cb2d485c539" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4929021365947448121 leastSigBits: -8955675371793693383 } } cmdId: 1695894485008 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
2023-09-28 09:48:16,075 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:16,427 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.13 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-28 09:48:17,889 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:18,894 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:19,898 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:20,903 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:21,908 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:22,920 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:23,925 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:24,930 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:25,936 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:26,939 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:27,944 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:28,947 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:29,952 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:30,960 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:31,966 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:32,971 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:33,977 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:34,981 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-28 09:48:35,986 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=IN_SAFE_MODE null | ret=SUCCESS |  
