2025-01-08 15:49:33,309 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:49:42,564 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,565 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:42,566 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:42,573 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:42,574 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,575 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,582 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:42,582 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,584 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,585 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,585 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:42,591 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,593 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,637 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,648 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,648 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,649 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,650 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,651 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,652 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,653 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,654 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,655 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:42,772 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/2, dataSize=10240, replicationType=NONE, Transaction=5} | ret=SUCCESS |  
2025-01-08 15:49:42,782 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/6, dataSize=10240, replicationType=NONE, Transaction=6} | ret=SUCCESS |  
2025-01-08 15:49:42,791 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/5, dataSize=10240, replicationType=NONE, Transaction=8} | ret=SUCCESS |  
2025-01-08 15:49:42,793 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/3, dataSize=10240, replicationType=NONE, Transaction=11} | ret=SUCCESS |  
2025-01-08 15:49:42,794 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/0, dataSize=10240, replicationType=NONE, Transaction=13} | ret=SUCCESS |  
2025-01-08 15:49:42,804 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/1, dataSize=10240, replicationType=NONE, Transaction=15} | ret=SUCCESS |  
2025-01-08 15:49:42,806 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/7, dataSize=10240, replicationType=NONE, Transaction=17} | ret=SUCCESS |  
2025-01-08 15:49:42,818 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/4, dataSize=10240, replicationType=NONE, Transaction=19} | ret=SUCCESS |  
2025-01-08 15:49:42,835 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/8, dataSize=10240, replicationType=NONE, Transaction=21} | ret=SUCCESS |  
2025-01-08 15:49:42,848 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/9, dataSize=10240, replicationType=NONE, Transaction=23} | ret=SUCCESS |  
2025-01-08 15:49:45,015 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=25} | ret=SUCCESS |  
2025-01-08 15:49:45,027 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/5, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=26} | ret=SUCCESS |  
2025-01-08 15:49:45,029 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/8, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=28} | ret=SUCCESS |  
2025-01-08 15:49:45,031 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/7, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=29} | ret=SUCCESS |  
2025-01-08 15:49:45,034 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/9, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=30} | ret=SUCCESS |  
2025-01-08 15:49:45,036 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/1, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=31} | ret=SUCCESS |  
2025-01-08 15:49:45,037 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/6, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=33} | ret=SUCCESS |  
2025-01-08 15:49:45,039 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/4, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=34} | ret=SUCCESS |  
2025-01-08 15:49:45,040 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/2, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=35} | ret=SUCCESS |  
2025-01-08 15:49:45,041 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/3, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=36} | ret=SUCCESS |  
2025-01-08 15:49:45,098 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,105 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,108 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,110 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,110 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,111 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,112 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,113 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,114 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,117 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,119 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,120 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,121 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,123 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,127 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,128 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,128 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,129 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,129 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,129 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,129 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,129 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,130 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,132 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,137 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/19, dataSize=10240, replicationType=NONE, Transaction=38} | ret=SUCCESS |  
2025-01-08 15:49:45,138 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,143 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,152 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/18, dataSize=10240, replicationType=NONE, Transaction=40} | ret=SUCCESS |  
2025-01-08 15:49:45,154 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/12, dataSize=10240, replicationType=NONE, Transaction=42} | ret=SUCCESS |  
2025-01-08 15:49:45,155 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,159 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,162 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/11, dataSize=10240, replicationType=NONE, Transaction=44} | ret=SUCCESS |  
2025-01-08 15:49:45,189 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/13, dataSize=10240, replicationType=NONE, Transaction=46} | ret=SUCCESS |  
2025-01-08 15:49:45,191 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,192 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,217 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/15, dataSize=10240, replicationType=NONE, Transaction=48} | ret=SUCCESS |  
2025-01-08 15:49:45,222 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/17, dataSize=10240, replicationType=NONE, Transaction=50} | ret=SUCCESS |  
2025-01-08 15:49:45,255 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/10, dataSize=10240, replicationType=NONE, Transaction=52} | ret=SUCCESS |  
2025-01-08 15:49:45,273 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/16, dataSize=10240, replicationType=NONE, Transaction=53} | ret=SUCCESS |  
2025-01-08 15:49:45,302 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/14, dataSize=10240, replicationType=NONE, Transaction=54} | ret=SUCCESS |  
2025-01-08 15:49:45,371 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/19, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=56} | ret=SUCCESS |  
2025-01-08 15:49:45,381 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/11, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=58} | ret=SUCCESS |  
2025-01-08 15:49:45,382 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/18, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=60} | ret=SUCCESS |  
2025-01-08 15:49:45,391 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/12, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=62} | ret=SUCCESS |  
2025-01-08 15:49:45,419 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,427 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,427 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,428 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,437 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,442 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {volume=s3v} | ret=SUCCESS |  
2025-01-08 15:49:45,443 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,445 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,450 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,452 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,462 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,473 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/20, dataSize=10240, replicationType=NONE, Transaction=64} | ret=SUCCESS |  
2025-01-08 15:49:45,475 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=COMMIT_KEY {volume=s3v, bucket=bucket1, key=s3bg/13, dataSize=10240, replicationType=RATIS, replicationFactor=THREE, ETag=b5e33fc9021ccfc8f4faf46a4c5d128b, Transaction=65} | ret=SUCCESS |  
2025-01-08 15:49:45,484 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/21, dataSize=10240, replicationType=NONE, Transaction=67} | ret=SUCCESS |  
2025-01-08 15:49:45,489 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=READ_BUCKET {volume=s3v, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:49:45,505 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=s3v, bucket=bucket1, key=s3bg/22, dataSize=10240, replicationType=NONE, Transaction=69} | ret=SUCCESS |  
