2023-11-21 10:51:12,483 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-11-21 10:51:13,038 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol-dclmv, creationTime=1700563872968, modificationTime=1700563872968, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2023-11-21 10:51:16,029 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-11-21 10:51:16,511 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=READ_VOLUME {volume=vol-dclmv} | ret=SUCCESS |  
2023-11-21 10:51:16,619 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=CREATE_BUCKET {volume=vol-dclmv, bucket=buc-vrvjh, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1700563876608, bucketEncryptionKey=null, modificationTime=1700563876608, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-11-21 10:51:20,047 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-11-21 10:51:20,435 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=READ_VOLUME {volume=vol-dclmv} | ret=SUCCESS |  
2023-11-21 10:51:20,458 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=READ_BUCKET {volume=vol-dclmv, bucket=buc-vrvjh} | ret=SUCCESS |  
2023-11-21 10:51:20,521 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=READ_BUCKET {volume=vol-dclmv, bucket=buc-vrvjh} | ret=SUCCESS |  
2023-11-21 10:51:20,768 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=vol-dclmv, bucket=buc-vrvjh, key=file1, dataSize=4068, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-11-21 10:51:23,030 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=COMMIT_KEY {volume=vol-dclmv, bucket=buc-vrvjh, key=file1, dataSize=4068, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-11-21 10:51:26,196 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-11-21 10:51:26,548 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=READ_VOLUME {volume=vol-dclmv} | ret=SUCCESS |  
2023-11-21 10:51:26,576 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=READ_BUCKET {volume=vol-dclmv, bucket=buc-vrvjh} | ret=SUCCESS |  
2023-11-21 10:51:26,616 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=READ_BUCKET {volume=vol-dclmv, bucket=buc-vrvjh} | ret=SUCCESS |  
2023-11-21 10:51:26,629 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=vol-dclmv, bucket=buc-vrvjh, key=dir1/dir2/file2, dataSize=6038, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-11-21 10:51:28,239 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=COMMIT_KEY {volume=vol-dclmv, bucket=buc-vrvjh, key=dir1/dir2/file2, dataSize=6038, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-11-21 10:51:50,196 | INFO  | OMAudit | user=hadoop | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
