2023-07-14 19:58:58,086 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-14 20:25:54,526 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-14 20:25:55,248 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-14 20:26:05,655 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10407ms] 
2023-07-14 20:26:08,735 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-14 20:26:16,650 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=21402ms] 
2023-07-14 20:26:19,650 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10915ms] 
2023-07-14 20:26:30,650 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=21915ms] 
2023-07-14 20:26:49,671 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-14 20:27:00,650 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10979ms] 
2023-07-14 20:27:16,850 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-14 20:27:27,650 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10800ms] 
2023-07-14 20:29:14,032 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-14 20:29:24,650 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10618ms] 
2023-07-14 20:29:39,075 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-14 20:29:49,650 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10576ms] 
2023-07-14 20:30:05,578 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-14 20:30:15,650 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10072ms] 
2023-07-14 20:30:40,391 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-14 20:30:50,650 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10259ms] 
