2026-08-11 11:51:49,267 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:05,528 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"90459f78-3af4-451f-b92e-b64b29b28f60","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:05,588 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:05,609 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {"datanodeUUID":"c256a00d-4567-4711-9c27-1b0361e143d1","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:06,591 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:07,594 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:08,598 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:09,601 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:09,882 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"5911f8ef-f8e6-41d3-b2c6-dd0ad38ef251","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:09,924 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"978deb3e-2dc7-45b0-87b1-a9bb54148cdf","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:10,526 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"90459f78-3af4-451f-b92e-b64b29b28f60","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:10,603 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:10,609 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {"datanodeUUID":"c256a00d-4567-4711-9c27-1b0361e143d1","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:11,606 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:12,608 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:13,610 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:14,612 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:14,880 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"5911f8ef-f8e6-41d3-b2c6-dd0ad38ef251","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:14,920 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"978deb3e-2dc7-45b0-87b1-a9bb54148cdf","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:15,525 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"90459f78-3af4-451f-b92e-b64b29b28f60","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:15,610 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {"datanodeUUID":"c256a00d-4567-4711-9c27-1b0361e143d1","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:15,614 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:16,617 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:17,619 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:18,621 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:19,624 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:19,880 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"5911f8ef-f8e6-41d3-b2c6-dd0ad38ef251","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:19,921 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"978deb3e-2dc7-45b0-87b1-a9bb54148cdf","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:20,526 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"90459f78-3af4-451f-b92e-b64b29b28f60","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:20,610 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {"datanodeUUID":"c256a00d-4567-4711-9c27-1b0361e143d1","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:20,626 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:21,628 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:21,632 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {"state":"OPEN"} | ret=SUCCESS |  
2026-08-11 11:52:21,633 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {"state":"QUASI_CLOSED"} | ret=SUCCESS |  
2026-08-11 11:52:21,634 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {"state":"CLOSED"} | ret=SUCCESS |  
2026-08-11 11:52:21,635 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {"state":"DELETED"} | ret=SUCCESS |  
2026-08-11 11:52:21,646 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=LIST_CONTAINER_IDS {"startContainerID":"#1","count":"50","state":"DELETED"} | ret=SUCCESS |  
2026-08-11 11:52:22,630 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:23,632 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:24,635 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:24,880 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"5911f8ef-f8e6-41d3-b2c6-dd0ad38ef251","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:24,919 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"978deb3e-2dc7-45b0-87b1-a9bb54148cdf","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:25,527 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"90459f78-3af4-451f-b92e-b64b29b28f60","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:25,611 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {"datanodeUUID":"c256a00d-4567-4711-9c27-1b0361e143d1","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:25,637 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:26,639 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:27,641 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:28,644 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:29,646 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:29,880 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"5911f8ef-f8e6-41d3-b2c6-dd0ad38ef251","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:29,921 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"978deb3e-2dc7-45b0-87b1-a9bb54148cdf","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:30,528 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"90459f78-3af4-451f-b92e-b64b29b28f60","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:30,611 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {"datanodeUUID":"c256a00d-4567-4711-9c27-1b0361e143d1","term":"2","command":"[]"} | ret=SUCCESS |  
2026-08-11 11:52:30,648 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:31,651 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:32,653 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:33,655 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:34,657 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-11 11:52:34,880 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"5911f8ef-f8e6-41d3-b2c6-dd0ad38ef251","term":"2","command":"[]"} | ret=SUCCESS |  
